"","hid","pid","NR_ITW","NR_INTVWR","NR_BLS_SSN","NR_BLS_SSN_SQ","TX_BLS_PTH","FL_BLS_ITM_MDF","TM_BLS_ITM_STRT","TM_BLS_ITM_STRT_chr","MS_BLS_ITM_TM"
"36056",4801,480101,1,"NR_INTVWR_1","SSN_4801",10,"F_INCOME.HY020",0,2026-02-19 16:16:02,"19FÉVR.2026:16:16:02",109
"36057",4801,480101,1,"NR_INTVWR_1","SSN_4801",11,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-19 16:17:51,"19FÉVR.2026:16:17:51",87
"36058",4801,480101,1,"NR_INTVWR_1","SSN_4801",12,"F_ADMINISTRATION.TX_END",0,2026-02-19 16:19:18,"19FÉVR.2026:16:19:18",120
"36059",4802,480201,2,"NR_INTVWR_2","SSN_4802",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-19 12:25:26,"19FÉVR.2026:12:25:26",88
"36060",4802,480201,2,"NR_INTVWR_2","SSN_4802",2,"F_MODULES.CONSENT",0,2026-02-19 12:26:54,"19FÉVR.2026:12:26:54",49
"36061",4802,480201,2,"NR_INTVWR_2","SSN_4802",3,"F_ADMINISTRATION.TX_END",0,2026-02-19 12:27:43,"19FÉVR.2026:12:27:43",12
"36062",4802,480201,2,"NR_INTVWR_2","SSN_4802",4,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-19 12:27:55,"19FÉVR.2026:12:27:55",113
"36063",4802,480201,2,"NR_INTVWR_2","SSN_4802",5,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-19 12:29:48,"19FÉVR.2026:12:29:48",61
"36064",4802,480201,2,"NR_INTVWR_2","SSN_4802",6,"F_ADMINISTRATION.TX_END",0,2026-02-19 12:30:49,"19FÉVR.2026:12:30:49",26
"36065",4802,480201,2,"NR_INTVWR_2","SSN_4802",7,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-19 12:31:15,"19FÉVR.2026:12:31:15",37
"36066",4802,480201,2,"NR_INTVWR_2","SSN_4802",8,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-19 12:31:52,"19FÉVR.2026:12:31:52",70
"36067",4803,480301,3,"NR_INTVWR_3","SSN_4803",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 15:25:28,"15FÉVR.2026:15:25:28",36
"36068",4803,480301,3,"NR_INTVWR_3","SSN_4803",2,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-15 15:26:04,"15FÉVR.2026:15:26:04",48
"36069",4803,480301,3,"NR_INTVWR_3","SSN_4803",3,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 15:26:52,"15FÉVR.2026:15:26:52",46
"36070",4803,480301,3,"NR_INTVWR_3","SSN_4803",4,"F_MODULES.CONSENT",0,2026-02-15 15:27:38,"15FÉVR.2026:15:27:38",62
"36071",4803,480301,3,"NR_INTVWR_3","SSN_4803",5,"F_INCOME.HY020",0,2026-02-15 15:28:40,"15FÉVR.2026:15:28:40",69
"36072",4803,480301,3,"NR_INTVWR_3","SSN_4803",6,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-15 15:29:49,"15FÉVR.2026:15:29:49",80
"36073",4803,480301,3,"NR_INTVWR_3","SSN_4803",7,"F_INCOME.HY020",0,2026-02-15 15:31:09,"15FÉVR.2026:15:31:09",50
"36074",4803,480301,3,"NR_INTVWR_3","SSN_4803",8,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-15 15:31:59,"15FÉVR.2026:15:31:59",17
"36075",4803,480301,3,"NR_INTVWR_3","SSN_4803",9,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-15 15:32:16,"15FÉVR.2026:15:32:16",58
"36076",4803,480301,3,"NR_INTVWR_3","SSN_4803",10,"F_MODULES.CONSENT",0,2026-02-15 15:33:14,"15FÉVR.2026:15:33:14",97
"36077",4803,480301,3,"NR_INTVWR_3","SSN_4803",11,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-15 15:34:51,"15FÉVR.2026:15:34:51",43
"36078",4803,480301,3,"NR_INTVWR_3","SSN_4803",12,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-15 15:35:34,"15FÉVR.2026:15:35:34",50
"36079",4804,480401,4,"NR_INTVWR_4","SSN_4804",1,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-12 16:26:37,"12FÉVR.2026:16:26:37",69
"36080",4804,480401,4,"NR_INTVWR_4","SSN_4804",2,"F_INCOME.HY020",0,2026-02-12 16:27:46,"12FÉVR.2026:16:27:46",70
"36081",4804,480401,4,"NR_INTVWR_4","SSN_4804",3,"F_MODULES.CONSENT",0,2026-02-12 16:28:56,"12FÉVR.2026:16:28:56",50
"36082",4805,480501,5,"NR_INTVWR_5","SSN_4805",1,"F_INCOME.HY010",0,2026-02-10 10:25:42,"10FÉVR.2026:10:25:42",81
"36083",4805,480501,5,"NR_INTVWR_5","SSN_4805",2,"F_INCOME.HY010",0,2026-02-10 10:27:03,"10FÉVR.2026:10:27:03",79
"36084",4805,480501,5,"NR_INTVWR_5","SSN_4805",3,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-10 10:28:22,"10FÉVR.2026:10:28:22",116
"36085",4805,480501,5,"NR_INTVWR_5","SSN_4805",4,"F_INCOME.HY020",0,2026-02-10 10:30:18,"10FÉVR.2026:10:30:18",76
"36086",4805,480501,5,"NR_INTVWR_5","SSN_4805",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 10:31:34,"10FÉVR.2026:10:31:34",5
"36087",4805,480501,5,"NR_INTVWR_5","SSN_4805",6,"F_MODULES.CONSENT",0,2026-02-10 10:31:39,"10FÉVR.2026:10:31:39",6
"36088",4805,480501,5,"NR_INTVWR_5","SSN_4805",7,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-10 10:31:45,"10FÉVR.2026:10:31:45",99
"36089",4805,480501,5,"NR_INTVWR_5","SSN_4805",8,"F_MODULES.CONSENT",0,2026-02-10 10:33:24,"10FÉVR.2026:10:33:24",54
"36090",4805,480501,5,"NR_INTVWR_5","SSN_4805",9,"F_INCOME.HY020",0,2026-02-10 10:34:18,"10FÉVR.2026:10:34:18",80
"36091",4806,480601,6,"NR_INTVWR_6","SSN_4806",1,"F_INCOME.HY020",0,2026-02-15 08:05:15,"15FÉVR.2026:08:05:15",38
"36092",4806,480601,6,"NR_INTVWR_6","SSN_4806",2,"F_INCOME.HY020",0,2026-02-15 08:05:53,"15FÉVR.2026:08:05:53",108
"36093",4806,480601,6,"NR_INTVWR_6","SSN_4806",3,"F_INCOME.HY010",0,2026-02-15 08:07:41,"15FÉVR.2026:08:07:41",43
"36094",4806,480601,6,"NR_INTVWR_6","SSN_4806",4,"F_ADMINISTRATION.TX_END",0,2026-02-15 08:08:24,"15FÉVR.2026:08:08:24",45
"36095",4806,480601,6,"NR_INTVWR_6","SSN_4806",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 08:09:09,"15FÉVR.2026:08:09:09",70
"36096",4807,480701,7,"NR_INTVWR_7","SSN_4807",1,"F_ADMINISTRATION.TX_END",0,2026-02-16 11:54:19,"16FÉVR.2026:11:54:19",31
"36097",4807,480701,7,"NR_INTVWR_7","SSN_4807",2,"F_INCOME.HY010",0,2026-02-16 11:54:50,"16FÉVR.2026:11:54:50",60
"36098",4807,480701,7,"NR_INTVWR_7","SSN_4807",3,"F_INCOME.HY010",0,2026-02-16 11:55:50,"16FÉVR.2026:11:55:50",85
"36099",4807,480701,7,"NR_INTVWR_7","SSN_4807",4,"F_INCOME.HY020",0,2026-02-16 11:57:15,"16FÉVR.2026:11:57:15",27
"36100",4807,480701,7,"NR_INTVWR_7","SSN_4807",5,"F_INCOME.HY020",0,2026-02-16 11:57:42,"16FÉVR.2026:11:57:42",55
"36101",4808,480801,8,"NR_INTVWR_8","SSN_4808",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-10 11:13:28,"10FÉVR.2026:11:13:28",52
"36102",4808,480801,8,"NR_INTVWR_8","SSN_4808",2,"F_MODULES.CONSENT",0,2026-02-10 11:14:20,"10FÉVR.2026:11:14:20",16
"36103",4808,480801,8,"NR_INTVWR_8","SSN_4808",3,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-10 11:14:36,"10FÉVR.2026:11:14:36",116
"36104",4808,480801,8,"NR_INTVWR_8","SSN_4808",4,"F_ADMINISTRATION.TX_END",0,2026-02-10 11:16:32,"10FÉVR.2026:11:16:32",76
"36105",4808,480801,8,"NR_INTVWR_8","SSN_4808",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 11:17:48,"10FÉVR.2026:11:17:48",79
"36106",4808,480801,8,"NR_INTVWR_8","SSN_4808",6,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 11:19:07,"10FÉVR.2026:11:19:07",56
"36107",4808,480801,8,"NR_INTVWR_8","SSN_4808",7,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-10 11:20:03,"10FÉVR.2026:11:20:03",50
"36108",4809,480901,9,"NR_INTVWR_9","SSN_4809",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-12 13:25:10,"12FÉVR.2026:13:25:10",30
"36109",4809,480901,9,"NR_INTVWR_9","SSN_4809",2,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 13:25:40,"12FÉVR.2026:13:25:40",61
"36110",4809,480901,9,"NR_INTVWR_9","SSN_4809",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 13:26:41,"12FÉVR.2026:13:26:41",85
"36111",4810,481001,10,"NR_INTVWR_10","SSN_4810",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-17 09:53:52,"17FÉVR.2026:09:53:52",116
"36112",4810,481001,10,"NR_INTVWR_10","SSN_4810",2,"F_ADMINISTRATION.TX_END",0,2026-02-17 09:55:48,"17FÉVR.2026:09:55:48",57
"36113",4810,481001,10,"NR_INTVWR_10","SSN_4810",3,"F_ADMINISTRATION.TX_END",0,2026-02-17 09:56:45,"17FÉVR.2026:09:56:45",118
"36114",4810,481001,10,"NR_INTVWR_10","SSN_4810",4,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-17 09:58:43,"17FÉVR.2026:09:58:43",85
"36115",4811,481101,11,"NR_INTVWR_11","SSN_4811",1,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-16 13:33:02,"16FÉVR.2026:13:33:02",43
"36116",4811,481101,11,"NR_INTVWR_11","SSN_4811",2,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-16 13:33:45,"16FÉVR.2026:13:33:45",109
"36117",4811,481101,11,"NR_INTVWR_11","SSN_4811",3,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-16 13:35:34,"16FÉVR.2026:13:35:34",30
"36118",4811,481101,11,"NR_INTVWR_11","SSN_4811",4,"F_INCOME.HY020",0,2026-02-16 13:36:04,"16FÉVR.2026:13:36:04",105
"36119",4811,481101,11,"NR_INTVWR_11","SSN_4811",5,"F_INCOME.HY010",0,2026-02-16 13:37:49,"16FÉVR.2026:13:37:49",95
"36120",4811,481101,11,"NR_INTVWR_11","SSN_4811",6,"F_INCOME.HY020",0,2026-02-16 13:39:24,"16FÉVR.2026:13:39:24",17
"36121",4811,481101,11,"NR_INTVWR_11","SSN_4811",7,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-16 13:39:41,"16FÉVR.2026:13:39:41",77
"36122",4811,481101,11,"NR_INTVWR_11","SSN_4811",8,"F_MODULES.CONSENT",0,2026-02-16 13:40:58,"16FÉVR.2026:13:40:58",29
"36123",4811,481101,11,"NR_INTVWR_11","SSN_4811",9,"F_INCOME.HY020",0,2026-02-16 13:41:27,"16FÉVR.2026:13:41:27",85
"36124",4812,481201,12,"NR_INTVWR_12","SSN_4812",1,"F_ADMINISTRATION.TX_END",0,2026-02-12 16:14:57,"12FÉVR.2026:16:14:57",30
"36125",4812,481201,12,"NR_INTVWR_12","SSN_4812",2,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-12 16:15:27,"12FÉVR.2026:16:15:27",16
"36126",4812,481201,12,"NR_INTVWR_12","SSN_4812",3,"F_ADMINISTRATION.TX_END",0,2026-02-12 16:15:43,"12FÉVR.2026:16:15:43",110
"36127",4813,481301,13,"NR_INTVWR_13","SSN_4813",1,"F_INCOME.HY020",0,2026-02-10 14:44:27,"10FÉVR.2026:14:44:27",51
"36128",4813,481301,13,"NR_INTVWR_13","SSN_4813",2,"F_INCOME.HY020",0,2026-02-10 14:45:18,"10FÉVR.2026:14:45:18",80
"36129",4813,481301,13,"NR_INTVWR_13","SSN_4813",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-10 14:46:38,"10FÉVR.2026:14:46:38",20
"36130",4813,481301,13,"NR_INTVWR_13","SSN_4813",4,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-10 14:46:58,"10FÉVR.2026:14:46:58",101
"36131",4813,481301,13,"NR_INTVWR_13","SSN_4813",5,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-10 14:48:39,"10FÉVR.2026:14:48:39",58
"36132",4813,481301,13,"NR_INTVWR_13","SSN_4813",6,"F_INCOME.HY010",0,2026-02-10 14:49:37,"10FÉVR.2026:14:49:37",86
"36133",4813,481301,13,"NR_INTVWR_13","SSN_4813",7,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-10 14:51:03,"10FÉVR.2026:14:51:03",57
"36134",4813,481301,13,"NR_INTVWR_13","SSN_4813",8,"F_INCOME.HY020",0,2026-02-10 14:52:00,"10FÉVR.2026:14:52:00",82
"36135",4813,481301,13,"NR_INTVWR_13","SSN_4813",9,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-10 14:53:22,"10FÉVR.2026:14:53:22",20
"36136",4813,481301,13,"NR_INTVWR_13","SSN_4813",10,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-10 14:53:42,"10FÉVR.2026:14:53:42",95
"36137",4814,481401,14,"NR_INTVWR_14","SSN_4814",1,"F_ADMINISTRATION.TX_END",0,2026-02-11 09:02:08,"11FÉVR.2026:09:02:08",51
"36138",4814,481401,14,"NR_INTVWR_14","SSN_4814",2,"F_INCOME.HY010",0,2026-02-11 09:02:59,"11FÉVR.2026:09:02:59",5
"36139",4814,481401,14,"NR_INTVWR_14","SSN_4814",3,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-11 09:03:04,"11FÉVR.2026:09:03:04",72
"36140",4814,481401,14,"NR_INTVWR_14","SSN_4814",4,"F_INCOME.HY020",0,2026-02-11 09:04:16,"11FÉVR.2026:09:04:16",14
"36141",4814,481401,14,"NR_INTVWR_14","SSN_4814",5,"F_INCOME.HY010",0,2026-02-11 09:04:30,"11FÉVR.2026:09:04:30",95
"36142",4815,481501,15,"NR_INTVWR_15","SSN_4815",1,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-20 12:26:05,"20FÉVR.2026:12:26:05",43
"36143",4815,481501,15,"NR_INTVWR_15","SSN_4815",2,"F_ADMINISTRATION.TX_END",0,2026-02-20 12:26:48,"20FÉVR.2026:12:26:48",102
"36144",4815,481501,15,"NR_INTVWR_15","SSN_4815",3,"F_INCOME.HY010",0,2026-02-20 12:28:30,"20FÉVR.2026:12:28:30",115
"36145",4815,481501,15,"NR_INTVWR_15","SSN_4815",4,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-20 12:30:25,"20FÉVR.2026:12:30:25",52
"36146",4815,481501,15,"NR_INTVWR_15","SSN_4815",5,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-20 12:31:17,"20FÉVR.2026:12:31:17",57
"36147",4815,481501,15,"NR_INTVWR_15","SSN_4815",6,"F_MODULES.CONSENT",0,2026-02-20 12:32:14,"20FÉVR.2026:12:32:14",100
"36148",4815,481501,15,"NR_INTVWR_15","SSN_4815",7,"F_MODULES.CONSENT",0,2026-02-20 12:33:54,"20FÉVR.2026:12:33:54",33
"36149",4815,481501,15,"NR_INTVWR_15","SSN_4815",8,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-20 12:34:27,"20FÉVR.2026:12:34:27",75
"36150",4816,481601,16,"NR_INTVWR_16","SSN_4816",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-16 10:42:09,"16FÉVR.2026:10:42:09",119
"36151",4816,481601,16,"NR_INTVWR_16","SSN_4816",2,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-16 10:44:08,"16FÉVR.2026:10:44:08",67
"36152",4816,481601,16,"NR_INTVWR_16","SSN_4816",3,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-16 10:45:15,"16FÉVR.2026:10:45:15",56
"36153",4816,481601,16,"NR_INTVWR_16","SSN_4816",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-16 10:46:11,"16FÉVR.2026:10:46:11",115
"36154",4816,481601,16,"NR_INTVWR_16","SSN_4816",5,"F_MODULES.CONSENT",0,2026-02-16 10:48:06,"16FÉVR.2026:10:48:06",7
"36155",4816,481601,16,"NR_INTVWR_16","SSN_4816",6,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-16 10:48:13,"16FÉVR.2026:10:48:13",44
"36156",4816,481601,16,"NR_INTVWR_16","SSN_4816",7,"F_MODULES.CONSENT",0,2026-02-16 10:48:57,"16FÉVR.2026:10:48:57",120
"36157",4816,481601,16,"NR_INTVWR_16","SSN_4816",8,"F_MODULES.CONSENT",0,2026-02-16 10:50:57,"16FÉVR.2026:10:50:57",93
"36158",4816,481601,16,"NR_INTVWR_16","SSN_4816",9,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-16 10:52:30,"16FÉVR.2026:10:52:30",69
"36159",4816,481601,16,"NR_INTVWR_16","SSN_4816",10,"F_MODULES.CONSENT",0,2026-02-16 10:53:39,"16FÉVR.2026:10:53:39",88
"36160",4816,481601,16,"NR_INTVWR_16","SSN_4816",11,"F_MODULES.CONSENT",0,2026-02-16 10:55:07,"16FÉVR.2026:10:55:07",110
"36161",4817,481701,17,"NR_INTVWR_17","SSN_4817",1,"F_ADMINISTRATION.TX_END",0,2026-02-19 09:55:46,"19FÉVR.2026:09:55:46",58
"36162",4817,481701,17,"NR_INTVWR_17","SSN_4817",2,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-19 09:56:44,"19FÉVR.2026:09:56:44",70
"36163",4817,481701,17,"NR_INTVWR_17","SSN_4817",3,"F_INCOME.HY020",0,2026-02-19 09:57:54,"19FÉVR.2026:09:57:54",65
"36164",4818,481801,18,"NR_INTVWR_18","SSN_4818",1,"F_INCOME.HY010",0,2026-02-17 16:09:08,"17FÉVR.2026:16:09:08",36
"36165",4818,481801,18,"NR_INTVWR_18","SSN_4818",2,"F_ADMINISTRATION.TX_END",0,2026-02-17 16:09:44,"17FÉVR.2026:16:09:44",82
"36166",4818,481801,18,"NR_INTVWR_18","SSN_4818",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-17 16:11:06,"17FÉVR.2026:16:11:06",106
"36167",4818,481801,18,"NR_INTVWR_18","SSN_4818",4,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-17 16:12:52,"17FÉVR.2026:16:12:52",99
"36168",4818,481801,18,"NR_INTVWR_18","SSN_4818",5,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-17 16:14:31,"17FÉVR.2026:16:14:31",100
"36169",4819,481901,19,"NR_INTVWR_19","SSN_4819",1,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-17 13:18:21,"17FÉVR.2026:13:18:21",75
"36170",4819,481901,19,"NR_INTVWR_19","SSN_4819",2,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-17 13:19:36,"17FÉVR.2026:13:19:36",79
"36171",4819,481901,19,"NR_INTVWR_19","SSN_4819",3,"F_INCOME.HY020",0,2026-02-17 13:20:55,"17FÉVR.2026:13:20:55",63
"36172",4819,481901,19,"NR_INTVWR_19","SSN_4819",4,"F_ADMINISTRATION.TX_END",0,2026-02-17 13:21:58,"17FÉVR.2026:13:21:58",58
"36173",4819,481901,19,"NR_INTVWR_19","SSN_4819",5,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-17 13:22:56,"17FÉVR.2026:13:22:56",49
"36174",4819,481901,19,"NR_INTVWR_19","SSN_4819",6,"F_INCOME.HY020",0,2026-02-17 13:23:45,"17FÉVR.2026:13:23:45",111
"36175",4819,481901,19,"NR_INTVWR_19","SSN_4819",7,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-17 13:25:36,"17FÉVR.2026:13:25:36",120
"36176",4820,482001,20,"NR_INTVWR_20","SSN_4820",1,"F_INCOME.HY020",0,2026-02-15 17:46:34,"15FÉVR.2026:17:46:34",43
"36177",4820,482001,20,"NR_INTVWR_20","SSN_4820",2,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 17:47:17,"15FÉVR.2026:17:47:17",63
"36178",4820,482001,20,"NR_INTVWR_20","SSN_4820",3,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-15 17:48:20,"15FÉVR.2026:17:48:20",62
"36179",4820,482001,20,"NR_INTVWR_20","SSN_4820",4,"F_MODULES.CONSENT",0,2026-02-15 17:49:22,"15FÉVR.2026:17:49:22",86
"36180",4820,482001,20,"NR_INTVWR_20","SSN_4820",5,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 17:50:48,"15FÉVR.2026:17:50:48",11
"36181",4820,482001,20,"NR_INTVWR_20","SSN_4820",6,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-15 17:50:59,"15FÉVR.2026:17:50:59",97
"36182",4820,482001,20,"NR_INTVWR_20","SSN_4820",7,"F_INCOME.HY010",0,2026-02-15 17:52:36,"15FÉVR.2026:17:52:36",99
"36183",4820,482001,20,"NR_INTVWR_20","SSN_4820",8,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-15 17:54:15,"15FÉVR.2026:17:54:15",18
"36184",4820,482001,20,"NR_INTVWR_20","SSN_4820",9,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-15 17:54:33,"15FÉVR.2026:17:54:33",80
"36185",4821,482101,21,"NR_INTVWR_21","SSN_4821",1,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-12 08:31:30,"12FÉVR.2026:08:31:30",68
"36186",4821,482101,21,"NR_INTVWR_21","SSN_4821",2,"F_MODULES.CONSENT",0,2026-02-12 08:32:38,"12FÉVR.2026:08:32:38",30
"36187",4821,482101,21,"NR_INTVWR_21","SSN_4821",3,"F_INCOME.HY020",0,2026-02-12 08:33:08,"12FÉVR.2026:08:33:08",87
"36188",4821,482101,21,"NR_INTVWR_21","SSN_4821",4,"F_INCOME.HY010",0,2026-02-12 08:34:35,"12FÉVR.2026:08:34:35",55
"36189",4822,482201,22,"NR_INTVWR_22","SSN_4822",1,"F_INCOME.HY020",0,2026-02-11 14:50:16,"11FÉVR.2026:14:50:16",116
"36190",4822,482201,22,"NR_INTVWR_22","SSN_4822",2,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-11 14:52:12,"11FÉVR.2026:14:52:12",63
"36191",4822,482201,22,"NR_INTVWR_22","SSN_4822",3,"F_INCOME.HY020",0,2026-02-11 14:53:15,"11FÉVR.2026:14:53:15",9
"36192",4822,482201,22,"NR_INTVWR_22","SSN_4822",4,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-11 14:53:24,"11FÉVR.2026:14:53:24",40
"36193",4822,482201,22,"NR_INTVWR_22","SSN_4822",5,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-11 14:54:04,"11FÉVR.2026:14:54:04",74
"36194",4822,482201,22,"NR_INTVWR_22","SSN_4822",6,"F_MODULES.CONSENT",0,2026-02-11 14:55:18,"11FÉVR.2026:14:55:18",26
"36195",4822,482201,22,"NR_INTVWR_22","SSN_4822",7,"F_INCOME.HY020",0,2026-02-11 14:55:44,"11FÉVR.2026:14:55:44",116
"36196",4822,482201,22,"NR_INTVWR_22","SSN_4822",8,"F_INCOME.HY010",0,2026-02-11 14:57:40,"11FÉVR.2026:14:57:40",44
"36197",4822,482201,22,"NR_INTVWR_22","SSN_4822",9,"F_INCOME.HY010",0,2026-02-11 14:58:24,"11FÉVR.2026:14:58:24",57
"36198",4822,482201,22,"NR_INTVWR_22","SSN_4822",10,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-11 14:59:21,"11FÉVR.2026:14:59:21",90
"36199",4822,482201,22,"NR_INTVWR_22","SSN_4822",11,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-11 15:00:51,"11FÉVR.2026:15:00:51",42
"36200",4822,482201,22,"NR_INTVWR_22","SSN_4822",12,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-11 15:01:33,"11FÉVR.2026:15:01:33",120
"36201",4823,482301,23,"NR_INTVWR_23","SSN_4823",1,"F_ADMINISTRATION.TX_END",0,2026-02-18 10:22:40,"18FÉVR.2026:10:22:40",31
"36202",4823,482301,23,"NR_INTVWR_23","SSN_4823",2,"F_INCOME.HY020",0,2026-02-18 10:23:11,"18FÉVR.2026:10:23:11",70
"36203",4823,482301,23,"NR_INTVWR_23","SSN_4823",3,"F_HH_COMPOSITION.NB_PERSONS",0,2026-02-18 10:24:21,"18FÉVR.2026:10:24:21",86
"36204",4823,482301,23,"NR_INTVWR_23","SSN_4823",4,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-18 10:25:47,"18FÉVR.2026:10:25:47",47
"36205",4823,482301,23,"NR_INTVWR_23","SSN_4823",5,"F_ADMINISTRATION.TX_END",0,2026-02-18 10:26:34,"18FÉVR.2026:10:26:34",108
"36206",4823,482301,23,"NR_INTVWR_23","SSN_4823",6,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-18 10:28:22,"18FÉVR.2026:10:28:22",97
"36207",4823,482301,23,"NR_INTVWR_23","SSN_4823",7,"F_MODULES.CONSENT",0,2026-02-18 10:29:59,"18FÉVR.2026:10:29:59",36
"36208",4823,482301,23,"NR_INTVWR_23","SSN_4823",8,"F_ADMINISTRATION.DT_TIME_STRT_INTRVW",0,2026-02-18 10:30:35,"18FÉVR.2026:10:30:35",110
"36209",4823,482301,23,"NR_INTVWR_23","SSN_4823",9,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-18 10:32:25,"18FÉVR.2026:10:32:25",90
"36210",4824,482401,24,"NR_INTVWR_24","SSN_4824",1,"F_INCOME.HY020",0,2026-02-13 16:51:42,"13FÉVR.2026:16:51:42",75
"36211",4824,482401,24,"NR_INTVWR_24","SSN_4824",2,"F_ADMINISTRATION.TX_END",0,2026-02-13 16:52:57,"13FÉVR.2026:16:52:57",35
"36212",4824,482401,24,"NR_INTVWR_24","SSN_4824",3,"F_INCOME.HY010",0,2026-02-13 16:53:32,"13FÉVR.2026:16:53:32",64
"36213",4824,482401,24,"NR_INTVWR_24","SSN_4824",4,"F_ADMINISTRATION.TX_WELCOME",0,2026-02-13 16:54:36,"13FÉVR.2026:16:54:36",32
"36214",4824,482401,24,"NR_INTVWR_24","SSN_4824",5,"F_ADMINISTRATION.DT_STRT_INTRVW",0,2026-02-13 16:55:08,"13FÉVR.2026:16:55:08",96
"36215",4824,482401,24,"NR_INTVWR_24","SSN_4824",6,"F_MODULES.CONSENT",0,2026-02-13 16:56:44,"13FÉVR.2026:16:56:44",52
