PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL051,PL060,PL100,PL111,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX010,PX020,PX030,PX040,PX050,PC170,PC180,DB040,NR_ITW
2012,RO,1341891,878.083832335329,NA,2,2012,15,1,1950,1,2,3,RO,2,NA,2,7,NA,1,NA,NA,3,6,40,NA,NA,NA,13,NA,2,NA,NA,NA,23,3,2,2,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1248,111,0,0,0,1,4.2391,61,134189,1,6,2,NA,RO41,RO41-5
2012,RO,1341892,878.083832335329,NA,2,2012,20,3,1949,2,4,3,RO,2,NA,2,7,NA,NA,2,NA,2,6,NA,NA,NA,NA,1,1,2,2,NA,NA,19,2,2,3,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,866,406,0,0,0,1,4.2391,62,134189,1,6,2,NA,RO41,RO41-5
2012,RO,1341893,878.083832335329,NA,2,2012,23,4,1969,1,2,3,RO,2,NA,6,1,NA,NA,NA,NA,3,2,40,NA,r-u,NA,15,1,2,2,NA,NA,21,2,2,3,2,NA,2,NA,0,0,4845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,42,134189,1,6,2,NA,RO41,RO41-5
2012,RO,1341894,878.083832335329,NA,2,2012,5,3,1973,2,1,3,RO,2,NA,5,1,NA,NA,NA,NA,3,2,40,NA,k,NA,11,1,2,2,NA,NA,26,1,2,1,2,NA,2,NA,0,0,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,38,134189,1,2,2,NA,RO41,RO41-5
2012,RO,1341895,878.083832335329,NA,2,2012,16,3,1993,1,1,3,RO,1,5,2,6,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,18,134189,1,2,2,NA,RO41,RO41-5
2012,RO,1341896,878.083832335329,NA,2,2012,30,1,1995,2,NA,3,NA,1,5,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,16,134189,1,2,2,NA,RO41,RO41-5
2012,RO,1341921,878.083832335329,NA,2,2012,10,4,1954,1,2,3,RO,2,NA,3,7,NA,NA,2,NA,3,7,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,24,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206,0,1,4.2391,57,134192,1,3,2,NA,RO41,RO41-3
2012,RO,1341922,878.083832335329,NA,2,2012,12,1,1955,2,2,3,RO,1,NA,1,10,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,56,134192,1,5,2,NA,RO41,RO41-3
2012,RO,1341923,878.083832335329,NA,2,2012,10,3,1977,1,2,3,RO,2,NA,3,3,NA,2,2,NA,3,9,32,NA,f,NA,NA,NA,NA,1,NA,NA,20,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,1,4.2391,34,134192,1,2,2,NA,RO41,RO41-3
2012,RO,1341924,878.083832335329,NA,2,2012,15,3,1981,2,2,3,RO,2,NA,3,10,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,30,134192,1,7,2,NA,RO41,RO41-3
2012,RO,1342021,878.083832335329,NA,2,2012,40,1,1957,1,2,3,RO,2,NA,3,7,NA,NA,NA,NA,3,7,40,NA,NA,NA,12,1,2,2,NA,NA,18,2,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,4368,0,0,0,0,1,4.2391,54,134202,1,7,2,NA,RO41,RO41-2
2012,RO,1342022,878.083832335329,NA,2,2012,25,4,1960,2,2,3,RO,2,NA,NA,10,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,3,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,51,134202,1,3,2,NA,RO41,RO41-2
2012,RO,1342023,878.083832335329,NA,2,2012,15,4,1985,1,1,3,RO,2,NA,3,3,NA,1,NA,NA,3,6,NA,NA,a,NA,NA,1,NA,NA,NA,NA,15,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,1,4.2391,26,134202,1,6,2,NA,RO41,RO41-2
2012,RO,1342071,878.083832335329,NA,2,2012,21,3,1953,1,2,3,RO,2,NA,3,3,NA,NA,NA,NA,2,6,NA,NA,a,NA,NA,1,2,NA,NA,NA,18,4,1,3,2,NA,1,1,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,1,4.2391,58,134207,1,2,2,NA,RO41,RO41-2
2012,RO,1342072,878.083832335329,NA,2,2012,20,1,1958,2,4,3,RO,2,NA,1,3,NA,1,2,NA,2,6,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,39,2,2,1,2,NA,2,NA,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,1,4.2391,53,134207,1,6,1,NA,RO41,RO41-2
2012,RO,1342073,878.083832335329,NA,2,2012,15,1,1977,1,2,3,RO,2,NA,3,1,NA,1,NA,NA,3,9,NA,NA,f,NA,12,1,NA,2,NA,NA,20,3,2,3,2,NA,2,NA,0,0,4562,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,34,134207,1,2,2,NA,RO41,RO41-2
2012,RO,1342074,878.083832335329,NA,2,2012,30,3,1982,2,2,3,RO,2,NA,3,1,NA,NA,2,NA,2,3,30,NA,b-e,3,2,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,29,134207,1,7,2,NA,RO41,RO41-2
2012,RO,1342121,878.083832335329,NA,2,2012,15,1,1942,1,2,3,RO,2,NA,3,7,NA,NA,NA,NA,3,7,40,NA,NA,NA,11,1,2,NA,NA,NA,25,2,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,2380,0,0,0,0,1,4.2391,69,134212,1,3,2,NA,RO41,RO41-3
2012,RO,1342122,878.083832335329,NA,2,2012,20,4,1945,2,2,3,RO,2,NA,2,7,NA,1,NA,NA,2,9,40,NA,NA,NA,2,1,NA,2,NA,NA,20,1,2,3,2,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,1067,0,0,0,0,1,4.2391,66,134212,1,2,2,NA,RO41,RO41-3
2012,RO,1342123,878.083832335329,NA,2,2012,15,2,1966,1,2,3,RO,2,NA,2,3,NA,2,NA,NA,3,6,36,NA,a,4,2,NA,NA,NA,NA,NA,20,3,1,2,2,NA,1,NA,0,0,0,0,0,0,0,0,1157,0,0,0,0,0,0,0,1,4.2391,45,134212,1,5,2,NA,RO41,RO41-3
2012,RO,1342124,878.083832335329,NA,2,2012,10,4,1967,2,2,3,RO,2,NA,2,3,NA,NA,NA,NA,3,6,NA,NA,a,NA,2,NA,NA,NA,NA,NA,15,2,2,1,2,NA,2,NA,0,0,0,0,0,0,0,0,1022,0,0,0,0,0,0,0,1,4.2391,44,134212,1,6,2,NA,RO41,RO41-3
2012,RO,1342231,878.083832335329,NA,2,2012,10,1,1948,1,3,3,RO,2,5,NA,11,NA,2,2,1,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,63,134223,1,7,2,NA,RO41,RO41-4
2012,RO,1342232,878.083832335329,NA,2,2012,10,2,1954,2,2,3,RO,2,NA,3,7,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,18,3,2,2,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,0,1,4.2391,57,134223,1,2,2,NA,RO41,RO41-4
2012,RO,1342233,878.083832335329,NA,2,2012,25,2,1973,1,2,3,RO,2,NA,4,1,NA,NA,NA,NA,3,5,40,NA,g,NA,NA,1,2,2,NA,NA,20,3,2,3,2,NA,2,NA,0,0,3785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,38,134223,1,7,2,NA,RO41,RO41-4
2012,RO,1342234,878.083832335329,NA,2,2012,15,1,1973,2,5,3,RO,2,NA,2,3,NA,NA,NA,NA,2,6,NA,10,a,NA,4,NA,2,NA,NA,NA,20,4,1,3,2,1,2,1,0,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,1,4.2391,38,134223,1,6,2,NA,RO41,RO41-4
2012,RO,1342235,878.083832335329,NA,2,2012,15,1,1995,2,NA,2,NA,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,16,134223,1,2,2,NA,RO41,RO41-4
2012,RO,1342431,878.083832335329,NA,2,2012,10,4,1948,1,4,3,RO,2,NA,3,7,NA,NA,2,NA,2,5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,2,3,1,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,922,0,0,0,1,4.2391,63,134243,1,6,2,NA,RO41,RO41-5
2012,RO,1342432,878.083832335329,NA,2,2012,10,3,1949,2,1,3,RO,2,NA,3,7,NA,1,NA,NA,3,5,NA,NA,NA,4,2,NA,2,NA,NA,NA,18,2,1,1,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,907,0,0,0,0,1,4.2391,62,134243,1,3,2,NA,RO41,RO41-5
2012,RO,1342433,878.083832335329,NA,2,2012,10,1,1975,1,2,3,RO,2,NA,5,1,NA,1,NA,NA,2,2,40,NA,a,NA,12,1,2,2,NA,NA,23,2,2,2,2,NA,2,NA,0,0,3354,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,36,134243,1,2,2,NA,RO41,RO41-5
2012,RO,1342434,878.083832335329,NA,2,2012,10,2,1980,2,2,3,RO,2,NA,3,3,NA,NA,2,NA,2,9,40,NA,l-n,NA,NA,NA,NA,NA,NA,NA,19,3,2,3,2,1,2,1,0,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,1,4.2391,31,134243,1,2,2,NA,RO41,RO41-5
2012,RO,1342436,878.083832335329,NA,2,2012,35,3,1980,1,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,8,40,NA,g,NA,3,NA,2,2,NA,NA,19,3,2,3,2,NA,1,NA,0,0,6083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,31,134243,1,6,2,NA,RO41,RO41-5
2012,RO,1342451,878.083832335329,NA,2,2012,22,1,1957,1,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,8,40,NA,f,NA,11,1,2,2,NA,NA,18,1,2,3,2,NA,2,1,0,0,20248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,54,134245,1,3,2,NA,RO41,RO41-3
2012,RO,1342452,878.083832335329,NA,2,2012,35,1,1960,2,2,3,RO,2,NA,3,7,NA,1,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,20,2,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1894,72,0,0,0,1,4.2391,51,134245,1,3,2,NA,RO41,RO41-3
2012,RO,1342453,878.083832335329,NA,2,2012,30,1,1985,1,1,3,RO,2,NA,3,1,NA,NA,2,NA,3,7,40,NA,h,NA,11,1,2,NA,NA,NA,24,2,2,3,2,NA,2,NA,0,0,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,26,134245,1,2,2,NA,RO41,RO41-3
2012,RO,1342511,878.083832335329,NA,2,2012,25,1,1957,1,2,3,RO,2,NA,5,1,NA,NA,2,NA,3,3,NA,NA,k,NA,13,1,2,2,NA,NA,20,2,2,3,2,NA,2,NA,0,0,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,54,134251,1,3,2,NA,RO41,RO41-2
2012,RO,1342512,878.083832335329,NA,2,2012,20,3,1960,2,2,3,RO,2,NA,3,3,NA,1,2,NA,3,5,NA,NA,l-n,NA,NA,1,2,1,NA,NA,17,3,2,2,2,NA,2,5,0,0,0,0,0,0,0,0,1556,0,0,0,0,0,0,0,1,4.2391,51,134251,1,3,2,NA,RO41,RO41-2
2012,RO,1342513,878.083832335329,NA,2,2012,16,2,1985,1,1,3,RO,2,NA,3,1,NA,2,NA,1,NA,7,NA,NA,h,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,26,134251,1,NA,2,NA,RO41,RO41-2
2012,RO,1342541,878.083832335329,NA,2,2012,30,1,1957,1,2,3,RO,2,NA,5,1,NA,NA,2,NA,3,2,40,NA,b-e,NA,NA,1,2,2,NA,NA,23,2,2,3,2,1,2,NA,0,0,4506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,54,134254,1,2,2,NA,RO41,RO41-2
2012,RO,1342542,878.083832335329,NA,2,2012,25,4,1960,2,2,3,RO,2,NA,NA,3,NA,1,2,NA,3,6,NA,NA,a,NA,NA,NA,NA,2,NA,NA,20,3,2,3,2,NA,1,NA,0,0,0,0,0,0,0,0,824,0,0,0,0,0,0,0,1,4.2391,51,134254,1,7,2,NA,RO41,RO41-2
2012,RO,1342543,878.083832335329,NA,2,2012,10,4,1985,1,1,3,RO,2,NA,3,1,NA,1,2,NA,NA,7,NA,NA,h,NA,2,NA,NA,2,NA,NA,NA,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,26,134254,1,3,2,NA,RO41,RO41-2
2012,RO,1342771,878.083832335329,NA,2,2012,20,4,1959,1,2,3,RO,1,5,3,3,NA,2,2,NA,NA,6,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,52,134277,1,2,2,NA,RO41,RO41-2
2012,RO,1342772,878.083832335329,NA,2,2012,10,1,1985,1,1,3,RO,2,NA,3,1,NA,1,2,NA,NA,7,NA,NA,h,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,26,134277,1,2,2,NA,RO41,RO41-2
2012,RO,1342773,878.083832335329,NA,2,2012,60,1,1984,1,1,3,RO,2,NA,6,5,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,27,134277,1,3,2,NA,RO41,RO41-2
2012,RO,1342774,878.083832335329,NA,2,2012,25,2,1985,2,1,3,RO,2,NA,3,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,2,3,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,26,134277,1,2,2,NA,RO41,RO41-2
2012,RO,1342776,878.083832335329,NA,2,2012,20,4,1933,2,2,2,RO,2,NA,2,7,NA,1,2,NA,3,9,40,NA,NA,NA,NA,1,2,NA,NA,NA,20,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,0,1,4.2391,78,134277,1,2,2,NA,RO41,RO41-2
2012,RO,1342881,878.083832335329,NA,2,2012,12,4,1953,1,2,3,RO,2,NA,3,3,NA,1,2,NA,4,6,40,NA,a,NA,3,NA,NA,NA,NA,NA,27,5,2,3,2,NA,1,5,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,1,4.2391,58,134288,1,6,2,NA,RO41,RO41-3
2012,RO,1342882,878.083832335329,NA,2,2012,20,3,1958,2,4,3,RO,2,NA,NA,7,NA,1,2,NA,3,6,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,25,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1861,0,0,0,0,1,4.2391,53,134288,1,2,2,NA,RO41,RO41-3
2012,RO,1342883,878.083832335329,NA,2,2012,20,2,1977,1,1,3,RO,2,NA,2,1,NA,NA,2,NA,3,9,40,NA,f,NA,13,1,2,2,NA,NA,19,2,2,3,1,NA,2,NA,0,0,7374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,34,134288,1,3,2,NA,RO41,RO41-3
2012,RO,1342884,878.083832335329,NA,2,2012,30,1,1982,2,2,3,RO,2,NA,3,3,NA,1,NA,NA,2,6,NA,NA,a,NA,NA,NA,NA,2,NA,NA,28,4,1,1,2,NA,2,NA,0,0,0,0,0,0,0,0,674,0,0,0,0,0,0,0,1,4.2391,29,134288,1,2,2,NA,RO41,RO41-3
2012,RO,1343021,878.083832335329,NA,2,2012,25,2,1948,1,2,3,RO,2,NA,2,7,NA,NA,NA,NA,3,6,40,NA,NA,NA,12,1,2,NA,NA,NA,18,2,2,3,2,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,2719,0,0,0,0,1,4.2391,63,134302,1,2,2,NA,RO41,RO41-2
2012,RO,1343022,878.083832335329,NA,2,2012,15,2,1949,2,2,3,RO,2,NA,2,7,NA,1,NA,NA,2,6,NA,NA,NA,NA,2,NA,2,2,NA,NA,18,2,1,3,2,NA,2,NA,6943,0,0,0,0,0,0,0,0,0,0,2241,0,0,0,0,1,4.2391,62,134302,1,6,2,NA,RO41,RO41-2
2012,RO,1343023,878.083832335329,NA,2,2012,20,3,1975,1,2,3,RO,2,NA,3,3,NA,NA,NA,NA,2,6,NA,NA,a,NA,NA,NA,NA,2,NA,NA,30,1,2,3,2,NA,1,1,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,1,4.2391,36,134302,1,7,2,NA,RO41,RO41-2
2012,RO,1343024,878.083832335329,NA,2,2012,30,4,1980,2,2,3,RO,2,NA,3,3,NA,NA,NA,NA,2,6,20,NA,a,NA,1,NA,NA,2,NA,NA,17,1,2,1,1,1,2,NA,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,1,4.2391,31,134302,1,6,2,NA,RO41,RO41-2
2012,RO,1343026,878.083832335329,NA,2,2012,10,2,1980,1,1,3,RO,2,NA,1,3,NA,1,NA,NA,2,6,NA,NA,a,NA,2,1,NA,2,NA,NA,20,4,2,3,1,1,2,1,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,1,4.2391,31,134302,1,6,2,NA,RO41,RO41-2
2012,RO,1343151,878.083832335329,NA,2,2012,20,1,1948,1,2,3,RO,2,NA,3,7,NA,1,2,NA,2,4,40,NA,NA,NA,11,1,2,2,NA,NA,18,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2894,0,0,0,0,1,4.2391,63,134315,1,2,2,NA,RO41,RO41-4
2012,RO,1343152,878.083832335329,NA,2,2012,30,2,1949,2,4,3,RO,2,NA,2,7,NA,1,2,NA,3,6,NA,NA,NA,NA,NA,1,2,2,NA,NA,25,3,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1889,51,0,0,0,1,4.2391,62,134315,1,3,2,NA,RO41,RO41-4
2012,RO,1343153,878.083832335329,NA,2,2012,20,2,1975,1,2,3,RO,2,NA,3,1,NA,NA,NA,NA,3,5,40,NA,l-n,NA,2,1,2,2,NA,NA,19,2,2,2,2,NA,1,NA,0,0,14253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,36,134315,1,2,2,1,RO41,RO41-4
2012,RO,1343154,878.083832335329,NA,2,2012,15,1,1980,2,3,3,RO,2,NA,3,4,NA,NA,2,NA,NA,6,NA,NA,a,2,1,NA,NA,NA,NA,NA,22,3,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,1,4.2391,31,134315,1,8,2,NA,RO41,RO41-4
2012,RO,1343156,878.083832335329,NA,2,2012,20,4,1980,1,1,3,RO,2,NA,1,3,NA,NA,2,NA,2,6,40,NA,a,NA,2,NA,NA,2,NA,NA,20,2,2,1,1,NA,1,1,0,0,0,0,0,0,0,0,588,0,0,0,0,0,0,0,1,4.2391,31,134315,1,3,2,NA,RO41,RO41-4
2012,RO,1343171,878.083832335329,NA,2,2012,20,1,1944,1,2,3,RO,2,NA,2,7,NA,NA,NA,NA,3,6,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,2,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1865,0,0,0,0,1,4.2391,67,134317,1,NA,2,NA,RO41,RO41-2
2012,RO,1343172,878.083832335329,NA,2,2012,10,3,1938,2,4,3,RO,2,NA,2,7,NA,NA,NA,NA,3,NA,75,NA,NA,NA,15,1,2,2,NA,NA,19,2,2,2,2,NA,2,5,0,0,0,0,0,0,0,0,0,0,0,3748,0,0,0,0,1,4.2391,73,134317,1,2,2,NA,RO41,RO41-2
2012,RO,1343173,878.083832335329,NA,2,2012,20,3,1967,1,2,3,RO,2,NA,5,1,NA,1,2,NA,3,2,NA,NA,b-e,NA,3,1,2,2,NA,NA,16,2,1,1,2,1,2,NA,0,0,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,44,134317,1,6,2,NA,RO41,RO41-2
2012,RO,1343174,878.083832335329,NA,2,2012,20,3,1972,2,2,3,RO,2,NA,3,3,NA,2,NA,NA,3,6,NA,NA,a,NA,NA,NA,NA,NA,NA,NA,18,3,2,3,1,NA,1,NA,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,0,1,4.2391,39,134317,1,7,2,NA,RO41,RO41-2
2012,RO,1343175,878.083832335329,NA,2,2012,18,1,1989,2,1,3,RO,2,5,3,6,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,22,134317,1,7,2,NA,RO41,RO41-2
2012,RO,1343176,878.083832335329,NA,2,2012,30,3,1993,2,1,3,RO,1,3,2,6,NA,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,18,134317,1,3,2,NA,RO41,RO41-2
2012,RO,1343511,878.083832335329,NA,2,2012,10,1,1942,1,2,3,RO,2,NA,3,7,NA,NA,2,NA,3,9,40,NA,NA,NA,12,1,2,NA,NA,NA,20,4,2,2,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,2178,0,0,0,0,1,4.2391,69,134351,1,2,2,NA,RO41,RO41-1
2012,RO,1343512,878.083832335329,NA,2,2012,15,4,1945,2,2,3,RO,2,NA,3,7,NA,NA,NA,NA,3,6,NA,NA,NA,NA,15,1,2,2,NA,NA,19,2,1,3,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,1596,0,0,0,0,1,4.2391,66,134351,1,3,2,NA,RO41,RO41-1
2012,RO,1343513,878.083832335329,NA,2,2012,30,2,1966,1,2,3,RO,2,NA,3,1,NA,NA,NA,NA,1,8,40,NA,p,NA,11,1,2,2,NA,NA,26,2,2,3,2,NA,2,NA,0,0,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,45,134351,1,7,2,NA,RO41,RO41-1
2012,RO,1343514,878.083832335329,NA,2,2012,20,1,1967,2,2,3,RO,2,NA,3,1,NA,NA,NA,NA,2,3,NA,NA,k,NA,1,NA,NA,NA,NA,NA,16,3,2,1,2,NA,2,NA,0,0,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,44,134351,1,3,2,NA,RO41,RO41-1
2012,RO,1344141,878.083832335329,NA,2,2012,20,2,1948,1,1,3,RO,2,NA,2,3,NA,NA,2,NA,2,6,40,NA,a,NA,2,NA,NA,NA,NA,3,17,1,2,1,1,NA,2,NA,0,0,0,0,0,0,0,0,108,0,0,431,0,0,0,0,1,4.2391,63,134414,1,7,2,NA,RO41,RO41-3
2012,RO,1344142,878.083832335329,NA,2,2012,20,1,1949,2,4,3,RO,2,NA,2,10,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,18,5,2,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,62,134414,1,6,2,NA,RO41,RO41-3
2012,RO,1344143,878.083832335329,NA,2,2012,25,1,1975,1,1,3,RO,2,NA,3,3,NA,NA,2,NA,2,6,NA,NA,a,NA,2,NA,NA,NA,NA,NA,18,2,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,1,4.2391,36,134414,1,NA,2,NA,RO41,RO41-3
2012,RO,1344144,878.083832335329,NA,2,2012,14,3,1980,2,2,3,RO,2,5,3,1,NA,NA,2,NA,3,7,48,NA,b-e,NA,NA,1,NA,NA,NA,NA,20,1,2,3,2,NA,2,NA,0,0,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,31,134414,1,NA,2,NA,RO41,RO41-3
2012,RO,1344146,878.083832335329,NA,2,2012,20,1,1980,1,2,3,RO,2,NA,2,3,NA,NA,2,NA,2,6,NA,NA,a,NA,2,NA,2,NA,NA,NA,26,2,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,1,4.2391,31,134414,1,2,2,NA,RO41,RO41-3
2012,RO,1344291,878.083832335329,NA,2,2012,10,1,1948,1,2,3,RO,2,NA,1,7,NA,NA,2,NA,3,6,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,18,2,1,3,2,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,1779,0,0,0,0,1,4.2391,63,134429,1,6,2,NA,RO41,RO41-2
2012,RO,1344292,878.083832335329,NA,2,2012,15,3,1949,2,5,3,RO,2,NA,2,7,NA,1,NA,NA,3,6,48,NA,NA,NA,NA,1,2,2,NA,NA,20,2,2,3,2,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,1701,0,0,0,0,1,4.2391,62,134429,1,7,2,NA,RO41,RO41-2
2012,RO,1344293,878.083832335329,NA,2,2012,30,3,1975,1,2,3,RO,2,NA,2,3,NA,NA,NA,NA,4,6,30,NA,a,NA,2,NA,NA,NA,NA,NA,24,2,2,1,2,NA,2,NA,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,1,4.2391,36,134429,1,7,2,NA,RO41,RO41-2
2012,RO,1344294,878.083832335329,NA,2,2012,25,1,1980,2,2,3,RO,2,NA,3,1,NA,1,NA,NA,1,7,40,NA,b-e,NA,12,1,2,2,NA,NA,22,3,2,3,1,NA,2,NA,0,0,5890,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2391,31,134429,1,6,2,NA,RO41,RO41-2
