PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL051,PL060,PL100,PL111,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PD020,PD030,PD050,PD060,PD070,PD080,PD090,PW010,PW020,PW030,PW040,PW050,PW060,PW070,PW080,PW090,PW100,PW110,PW120,PW130,PW140,PW150,PW160,PW170,PW180,PW190,PW200,PW210,PW220,PX010,PX020,PX030,PX040,PX050,PX200,DB040,NR_ITW
2013,BE,783361,688.549160671463,NA,2,2013,NA,4,1975,2,1,1,BE,2,NA,4,5,NA,1,2,1,3,NA,NA,NA,NA,NA,2,1,2,NA,1,NA,16,4,1,3,2,NA,2,NA,0,1,0,0,0,11716,1,914,0,0,10562,0,0,0,0,1168,1,1,1,3,1,1,1,5,8,99,6,8,2,5,1,5,3,NA,NA,NA,99,4,6,5,1,1,NA,5,7,2,1,37,78336,1,2,1253.6401203,BE32,BE32-3
2013,BE,783362,688.549160671463,NA,2,2013,NA,2,1969,1,2,2,BE,2,NA,3,11,NA,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,2,NA,970,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6,8,NA,8,8,5,4,1,4,NA,NA,NA,NA,NA,NA,8,9,1,1,6,5,7,2,1,43,78336,1,6,2216.3357196,BE32,BE32-3
2013,BE,783421,688.549160671463,NA,2,2013,NA,2,1963,1,5,3,EU,2,NA,1,1,NA,1,NA,NA,NA,8,NA,NA,h,NA,NA,1,NA,2,NA,NA,14,2,2,3,2,NA,2,NA,1138,1,18546,1269,792,12365,1,0,0,0,0,0,0,0,0,0,1,2,NA,1,2,1,1,1,7,7,7,7,5,5,NA,NA,3,NA,NA,8,0,7,5,8,1,1,3,7,8,3,1,49,78342,1,7,466.27324005,BE32,BE32-4
2013,BE,783422,688.549160671463,NA,2,2013,NA,1,1964,2,2,1,EU,2,NA,3,2,1,1,2,NA,2,3,NA,NA,q,NA,NA,1,1,NA,NA,NA,NA,2,1,1,2,NA,2,NA,0,1,14977,333,0,880,1,800,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,7,7,5,8,NA,5,3,5,2,NA,NA,7,0,2,5,9,1,1,9,NA,NA,NA,1,48,78342,1,2,NA,BE32,BE32-4
2013,BE,783423,688.549160671463,NA,2,2013,NA,4,1989,1,1,1,BE,1,NA,3,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,22,3,1,3,2,NA,2,NA,1400,1,0,0,0,0,1,910,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,5,NA,NA,9,8,3,3,2,5,1,NA,NA,5,6,5,7,8,1,1,NA,5,7,3,1,23,78342,1,7,1160.0760135,BE32,BE32-4
2013,BE,783761,688.549160671463,NA,4,2013,NA,1,1956,1,2,1,BE,2,NA,3,1,1,NA,NA,NA,3,3,75,NA,g,NA,9,1,2,2,NA,NA,19,2,2,3,2,NA,2,NA,0,1,30373,1036,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,1,6,9,8,7,9,NA,5,2,4,2,8,NA,6,5,6,6,8,1,1,NA,5,8,2,1,56,78376,1,NA,646.54868011,BE32,BE32-4
2013,BE,783762,688.549160671463,NA,2,2013,NA,4,1959,2,2,1,BE,2,NA,5,3,1,1,2,NA,3,2,NA,NA,r-u,NA,NA,1,2,NA,NA,NA,23,4,1,3,2,NA,2,NA,4699,1,0,1098,1098,5516,1,0,10585,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,NA,9,4,8,NA,3,2,5,3,0,8,7,1,7,6,NA,2,2,6,7,8,1,1,53,78376,1,6,623.58018121,BE32,BE32-4
2013,BE,783763,688.549160671463,NA,3,2013,NA,1,1985,2,2,1,BE,2,NA,5,1,NA,1,NA,NA,3,2,NA,NA,q,NA,NA,1,2,2,NA,NA,18,1,NA,2,2,1,2,NA,0,1,20868,830,0,17775,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,9,7,NA,8,NA,4,2,5,2,NA,NA,8,4,5,8,NA,1,NA,5,9,8,2,1,27,78376,1,2,2223.5791548,BE32,BE32-4
2013,BE,783764,688.549160671463,NA,2,2013,NA,3,1989,1,1,3,BE,2,5,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,7,NA,NA,1,2,3,2,NA,2,NA,0,1,48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,7,10,6,NA,4,5,NA,NA,1,NA,NA,NA,NA,3,NA,8,NA,1,NA,6,8,1,1,23,78376,1,6,1797.3757788,BE32,BE32-4
2013,BE,784081,688.549160671463,NA,4,2013,NA,1,1977,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,2,36,NA,p,NA,11,1,1,2,NA,NA,20,2,2,3,2,NA,2,NA,0,1,39633,0,0,4090,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,5,9,8,8,NA,3,5,2,5,2,9,10,NA,6,NA,7,NA,1,NA,7,8,9,1,1,35,78408,1,2,2171.6619832,BE32,BE32-3
2013,BE,784082,688.549160671463,NA,2,2013,NA,2,1980,2,1,1,BE,2,NA,2,1,1,NA,NA,NA,3,9,38,NA,q,NA,NA,1,2,2,NA,1,17,1,2,1,2,NA,2,1,0,1,31089,671,0,13198,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,5,8,8,7,9,4,3,2,5,2,NA,0,NA,8,NA,2,7,1,1,7,8,7,3,1,32,78408,1,6,537.08757093,BE32,BE32-3
2013,BE,784131,688.549160671463,NA,2,2013,NA,2,1958,2,2,1,BE,2,NA,5,8,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,23,2,NA,3,2,NA,2,NA,0,1,0,0,0,11437,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,1,NA,NA,NA,9,3,4,2,NA,2,NA,NA,10,6,8,7,NA,1,1,6,9,10,2,1,54,78413,1,2,NA,BE32,BE32-4
2013,BE,784132,688.549160671463,NA,2,2013,NA,2,1990,2,1,1,BE,1,3,3,6,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,19,2,1,3,2,NA,2,NA,0,1,0,0,0,15194,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,7,8,6,7,NA,NA,2,4,NA,NA,NA,6,3,2,NA,7,NA,NA,NA,NA,5,1,1,22,78413,1,5,523.75834891,BE32,BE32-4
2013,BE,784133,688.549160671463,NA,2,2013,NA,2,1992,2,1,1,BE,2,NA,2,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,NA,2,NA,0,1,0,0,0,10610,1,2600,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,NA,8,7,5,NA,NA,2,5,NA,NA,NA,9,NA,8,NA,NA,1,NA,8,4,6,NA,1,20,78413,1,5,1253.1386766,BE32,BE32-4
2013,BE,784134,688.549160671463,NA,2,2013,NA,4,1960,1,2,1,BE,2,5,3,11,NA,1,2,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,NA,NA,2,NA,1650,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,NA,7,NA,5,5,2,NA,3,NA,NA,10,5,NA,9,6,1,1,8,8,8,1,1,52,78413,1,5,580.41138434,BE32,BE32-4
2013,BE,784151,688.549160671463,NA,2,2013,NA,3,1977,2,1,3,BE,2,NA,3,2,NA,1,NA,NA,3,4,NA,NA,b-e,NA,NA,1,2,NA,NA,3,22,NA,2,1,2,NA,2,NA,0,1,18101,0,0,15210,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,4,8,NA,8,5,4,2,5,2,8,NA,NA,3,5,NA,7,1,1,6,6,8,1,1,35,78415,1,2,373.43749184,BE32,BE32-5
2013,BE,784153,688.549160671463,NA,2,2013,NA,4,1972,1,1,1,BE,2,NA,2,3,1,1,NA,NA,3,0 - 1,NA,NA,g,NA,10,1,2,2,NA,NA,21,2,1,3,2,NA,2,NA,0,1,26752,0,0,1080,1,912,0,0,0,0,0,0,0,0,1,3,1,2,3,1,1,5,7,9,7,8,NA,NA,2,5,NA,6,8,5,6,6,NA,9,1,NA,7,7,7,2,1,40,78415,1,6,829.63141415,BE32,BE32-5
2013,BE,784271,688.549160671463,NA,2,2013,NA,2,1982,2,1,3,BE,2,NA,2,1,1,NA,1,NA,3,4,NA,NA,f,NA,NA,NA,2,2,NA,NA,29,2,2,2,2,NA,2,NA,3754,1,22827,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,NA,8,NA,8,5,2,NA,5,2,NA,9,7,4,5,0,0,1,1,NA,5,8,3,1,30,78427,1,6,2144.3748304,BE32,BE32-4
2013,BE,784361,688.549160671463,NA,3,2013,NA,2,1978,2,2,1,BE,2,NA,5,2,1,1,NA,NA,3,4,NA,NA,l-n,4,13,1,NA,NA,NA,NA,20,2,2,1,2,NA,2,NA,167,1,14110,578,0,0,1,910,0,0,1870,0,0,0,1255,0,1,1,1,1,1,1,1,1,5,1,4,9,5,5,2,5,3,NA,NA,5,99,7,NA,0,1,1,5,8,9,1,1,34,78436,1,6,1593.3377433,BE32,BE32-1
2013,BE,784362,688.549160671463,NA,2,2013,NA,2,1981,1,1,3,BE,2,NA,2,1,1,NA,NA,NA,3,7,38,NA,b-e,NA,12,1,2,2,NA,NA,18,2,2,3,2,NA,2,NA,0,1,32251,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,3,5,9,8,8,7,NA,3,2,4,3,6,7,8,5,4,6,8,1,1,5,6,8,1,1,31,78436,1,2,NA,BE32,BE32-1
2013,BE,784771,688.549160671463,NA,2,2013,NA,3,1971,1,2,1,BE,2,3,3,1,1,NA,NA,NA,3,4,38,NA,h,NA,12,1,2,2,NA,NA,21,2,2,3,2,NA,2,NA,1356,1,26787,1436,0,0,1,464,0,0,0,0,0,0,0,76,1,1,1,NA,1,1,1,1,NA,NA,NA,7,3,2,2,5,NA,9,1,8,0,NA,5,9,1,1,NA,7,8,3,1,41,78477,1,7,724.13418216,BE32,BE32-3
2013,BE,784773,688.549160671463,NA,2,2013,NA,2,1977,2,1,3,EU,2,NA,3,2,1,NA,NA,NA,3,3,45,NA,b-e,NA,12,1,1,2,NA,NA,23,1,2,3,2,NA,2,8,0,1,42987,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,8,8,7,7,2,3,2,4,1,9,3,3,4,6,7,8,NA,1,7,6,9,3,1,35,78477,1,2,2642.695768,BE32,BE32-3
2013,BE,784951,688.549160671463,NA,2,2013,NA,3,1962,1,5,1,EU,2,NA,3,5,1,NA,NA,NA,2,NA,38,NA,NA,NA,13,1,1,2,NA,NA,22,4,2,3,2,NA,2,NA,0,1,6680,0,0,19317,1,0,0,0,33400,0,0,0,0,0,1,1,NA,NA,1,1,1,1,NA,7,7,9,2,3,3,2,2,9,10,8,4,6,7,9,1,1,6,8,7,2,1,50,78495,1,7,585.81185451,BE32,BE32-3
2013,BE,784952,688.549160671463,NA,3,2013,NA,1,1961,2,5,1,BE,2,NA,5,5,NA,1,NA,NA,3,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,21,4,2,2,2,NA,2,NA,1000,1,0,0,0,18459,1,0,0,0,14731,0,0,0,0,0,1,1,2,3,2,1,1,1,7,7,6,6,3,9,4,1,2,NA,7,9,6,6,3,8,1,1,NA,7,7,2,1,51,78495,1,2,996.16253721,BE32,BE32-3
2013,BE,784953,688.549160671463,NA,2,2013,NA,1,1989,1,1,3,EU,2,3,2,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,2,NA,0,1,0,0,0,10720,1,910,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,NA,8,7,7,2,3,NA,4,3,NA,NA,8,NA,99,6,NA,1,2,5,NA,NA,2,1,23,78495,1,7,NA,BE32,BE32-3
2013,BE,784954,688.549160671463,NA,3,2013,NA,2,1994,1,1,3,BE,2,5,2,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,2,3,2,NA,2,NA,3650,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,NA,4,NA,4,3,4,2,3,NA,NA,NA,NA,5,7,NA,8,1,NA,NA,5,9,1,1,18,78495,1,2,785.7893873,BE32,BE32-3
2013,BE,785101,688.549160671463,NA,2,2013,NA,3,1959,1,5,3,BE,2,NA,3,8,NA,NA,1,NA,3,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,20,4,2,3,2,NA,2,NA,100,1,0,0,0,0,1,0,0,0,0,0,0,0,15601,0,1,1,1,3,1,1,1,6,8,9,5,8,5,3,2,5,2,NA,NA,8,4,5,8,10,1,1,1,2,5,4,1,53,78510,1,6,602.10606069,BE32,BE32-3
2013,BE,785102,688.549160671463,NA,4,2013,NA,3,1963,2,5,1,BE,2,NA,3,5,NA,1,1,NA,NA,5,NA,NA,NA,NA,NA,1,2,NA,NA,NA,21,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,910,0,0,9930,0,0,0,0,345,1,1,1,1,1,1,1,5,8,6,9,10,NA,NA,9,5,2,NA,9,9,NA,4,7,5,1,1,NA,NA,8,2,1,49,78510,1,3,1128.2102414,BE32,BE32-3
2013,BE,785103,688.549160671463,NA,2,2013,NA,1,1986,2,1,1,BE,1,NA,5,1,NA,NA,NA,NA,2,2,NA,NA,q,NA,13,1,2,2,2,2,14,3,2,1,2,NA,2,NA,0,1,21892,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,7,8,2,9,2,3,4,3,3,NA,NA,8,6,4,7,9,1,1,7,6,7,2,1,26,78510,1,6,603.86803911,BE32,BE32-3
2013,BE,785104,688.549160671463,NA,2,2013,NA,4,1995,1,1,3,BE,1,NA,2,6,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,540,1,97,0,0,0,1,910,0,0,0,0,0,0,0,0,1,1,1,3,1,1,1,5,NA,7,7,7,NA,NA,2,5,3,NA,NA,4,6,9,NA,5,1,1,NA,NA,NA,NA,1,17,78510,1,2,934.93264147,BE32,BE32-3
2013,BE,785571,688.549160671463,NA,3,2013,NA,2,1976,1,1,3,BE,2,NA,NA,NA,1,1,NA,NA,3,NA,25,NA,NA,NA,13,2,NA,2,NA,NA,50,2,2,2,NA,NA,2,NA,0,1,26990,0,0,28000,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,5,6,NA,8,NA,2,4,5,5,1,NA,NA,5,4,99,7,10,NA,1,4,10,8,1,1,36,78557,1,2,2253.8749814,BE32,BE32-2
2013,BE,785573,688.549160671463,NA,2,2013,NA,2,1980,2,2,1,BE,2,NA,3,2,NA,NA,NA,NA,3,4,32,NA,q,NA,NA,1,2,2,NA,NA,23,2,2,3,2,NA,2,NA,0,1,23543,616,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,5,10,8,4,10,3,2,2,4,2,NA,NA,4,8,5,6,6,1,1,8,7,5,NA,1,32,78557,1,7,3162.9672254,BE32,BE32-2
2013,BE,785661,688.549160671463,NA,4,2013,NA,3,1970,2,5,1,BE,2,NA,5,2,1,NA,NA,1,2,5,NA,NA,q,NA,NA,1,2,NA,NA,NA,14,2,1,1,2,NA,2,NA,0,1,25756,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,1,5,8,8,8,3,4,4,3,2,7,8,NA,5,7,7,8,1,1,4,9,6,3,1,42,78566,1,6,1545.590415,BE32,BE32-4
2013,BE,785662,688.549160671463,NA,2,2013,NA,2,1993,2,1,3,BE,1,NA,3,6,NA,1,2,NA,NA,NA,NA,NA,NA,NA,13,1,NA,NA,NA,NA,NA,2,1,3,2,NA,2,NA,1151,1,0,0,0,23619,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,1,NA,6,8,8,NA,4,3,NA,2,NA,NA,8,NA,99,5,NA,1,NA,5,10,NA,2,1,19,78566,1,3,709.86279855,BE32,BE32-4
2013,BE,785664,688.549160671463,NA,2,2013,NA,4,1970,1,3,3,BE,2,NA,3,8,NA,1,2,NA,3,5,NA,NA,NA,NA,NA,1,NA,1,NA,3,22,4,2,2,2,NA,2,NA,1340,1,0,0,0,0,1,910,0,0,0,0,0,0,10638,0,1,1,1,3,1,1,1,5,7,5,6,NA,5,4,1,5,1,7,NA,6,8,99,3,9,1,NA,5,NA,7,2,1,42,78566,1,2,803.27195225,BE32,BE32-4
2013,BE,785731,688.549160671463,NA,3,2013,NA,1,1958,2,2,3,BE,1,NA,5,3,1,NA,NA,NA,3,2,40,NA,r-u,NA,13,1,2,2,NA,NA,22,1,1,3,2,NA,2,NA,900,1,0,0,0,5997,1,0,32515,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,7,7,6,NA,2,5,2,3,1,8,4,6,6,NA,6,NA,NA,1,7,9,7,3,1,54,78573,1,2,1571.5681152,BE32,BE32-2
2013,BE,785732,688.549160671463,NA,2,2013,NA,3,1990,2,1,2,BE,2,3,3,6,NA,2,2,NA,NA,5,45,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,2,2,NA,2,NA,0,1,0,0,0,12581,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,5,NA,7,NA,8,2,1,2,NA,2,NA,NA,8,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,1,22,78573,1,6,1911.4171968,BE32,BE32-2
2013,BE,785733,688.549160671463,NA,3,2013,NA,3,1992,2,1,2,BE,1,5,1,11,NA,1,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,1,0,0,0,10568,1,910,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,5,5,NA,2,8,3,4,5,5,3,NA,9,9,4,2,5,8,1,NA,NA,9,7,NA,1,20,78573,1,2,1130.0537382,BE32,BE32-2
2013,BE,785734,688.549160671463,NA,4,2013,NA,1,1960,1,1,1,BE,2,3,5,3,NA,1,NA,NA,NA,2,20,NA,k,NA,13,2,1,NA,NA,NA,21,5,2,3,2,NA,2,NA,70,1,0,0,0,0,1,0,14773,0,0,0,0,0,0,0,1,1,1,1,3,1,1,5,7,10,5,1,NA,NA,2,5,2,NA,NA,9,7,6,7,7,NA,1,NA,5,7,2,1,52,78573,1,2,649.15251265,BE32,BE32-2
2013,BE,785961,688.549160671463,NA,2,2013,NA,2,1962,2,5,3,BE,2,NA,1,1,NA,1,NA,1,3,5,22,NA,o,NA,13,NA,NA,NA,NA,NA,18,1,2,3,2,NA,2,NA,0,1,23443,732,578,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,3,5,9,6,NA,NA,3,3,NA,5,2,NA,NA,7,5,6,6,7,1,1,6,8,8,2,1,50,78596,1,3,132.34973729,BE32,BE32-3
2013,BE,785962,688.549160671463,NA,4,2013,NA,3,1989,2,1,3,BE,1,NA,2,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,3,2,NA,2,NA,2570,1,3163,0,0,0,1,800,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,8,9,4,NA,2,3,2,7,10,8,99,2,8,NA,2,1,10,5,9,NA,1,23,78596,1,7,796.85228325,BE32,BE32-3
2013,BE,785963,688.549160671463,NA,4,2013,NA,3,1993,2,1,NA,BE,1,NA,3,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,2,1,2,NA,2,NA,1703,1,0,0,0,8320,1,0,0,0,0,0,0,0,0,0,1,1,1,3,NA,1,1,5,NA,7,7,NA,3,4,3,NA,3,NA,9,7,NA,7,5,9,1,2,6,5,99,2,1,19,78596,1,6,1443.8677003,BE32,BE32-3
2013,BE,785964,688.549160671463,NA,2,2013,NA,4,1982,1,1,NA,BE,2,NA,5,1,1,NA,NA,NA,3,0 - 1,38,NA,b-e,NA,4,1,NA,NA,7,NA,25,2,2,3,2,NA,2,NA,0,1,38792,0,0,41138,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,8,NA,8,7,3,4,2,4,NA,10,NA,3,6,NA,5,7,1,1,6,5,9,3,1,30,78596,1,3,1703.3540171,BE32,BE32-3
2013,BE,786141,688.549160671463,NA,2,2013,NA,2,1963,1,2,1,BE,2,NA,3,3,1,NA,NA,NA,3,6,38,NA,a,NA,11,1,NA,2,NA,NA,17,3,1,3,2,NA,2,NA,0,1,0,0,0,0,1,900,27461,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,9,8,5,8,5,NA,4,NA,2,8,5,5,7,6,6,10,NA,1,9,7,8,1,1,49,78614,1,7,783.21046818,BE32,BE32-4
2013,BE,786142,688.549160671463,NA,2,2013,NA,4,1960,2,5,3,EU,2,NA,2,1,1,NA,NA,NA,3,5,40,NA,q,NA,13,1,2,2,NA,NA,22,2,2,2,2,NA,2,NA,0,1,26380,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,5,7,9,NA,8,4,5,3,NA,2,NA,7,NA,2,NA,3,7,1,1,0,7,NA,2,1,52,78614,1,6,686.33189617,BE32,BE32-4
2013,BE,786143,688.549160671463,NA,4,2013,NA,2,1992,1,1,3,BE,2,NA,NA,11,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,1,1,2,2,NA,2,NA,0,1,0,0,0,14612,1,940,0,0,0,0,0,0,0,0,1,1,1,1,3,1,1,4,8,7,NA,9,NA,5,NA,3,NA,NA,NA,8,NA,7,9,7,1,1,NA,10,NA,NA,1,20,78614,1,7,NA,BE32,BE32-4
2013,BE,786181,688.549160671463,NA,2,2013,NA,3,1971,1,5,2,BE,2,NA,5,1,1,NA,NA,NA,3,8,70,NA,f,NA,13,1,1,2,NA,NA,23,1,1,3,2,NA,2,NA,0,1,98375,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,8,8,8,NA,3,3,2,NA,4,8,8,6,6,6,7,8,1,2,9,10,7,1,1,41,78618,1,2,1607.662055,BE32,BE32-2
2013,BE,786183,688.549160671463,NA,2,2013,NA,4,1977,2,2,1,EU,2,NA,3,2,NA,NA,NA,NA,3,9,30,NA,q,NA,NA,2,2,2,NA,NA,21,2,2,1,2,NA,2,NA,0,1,20878,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,1,1,1,3,1,5,3,9,0,8,3,4,NA,5,2,NA,7,8,99,5,7,7,1,1,4,NA,8,2,1,35,78618,1,6,994.90986569,BE32,BE32-2
2013,BE,786481,688.549160671463,NA,2,2013,NA,2,1957,1,2,3,BE,2,NA,3,10,1,NA,NA,NA,3,7,36,NA,NA,NA,10,1,2,2,NA,NA,24,2,2,3,2,NA,2,NA,0,1,33158,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,9,6,NA,2,3,3,2,2,9,NA,7,4,6,6,7,1,1,8,9,8,2,1,55,78648,1,2,496.93515076,BE32,BE32-3
2013,BE,786482,688.549160671463,NA,3,2013,NA,4,1960,2,5,1,BE,2,NA,3,3,1,1,NA,NA,3,2,NA,NA,q,NA,13,1,NA,NA,NA,NA,22,2,2,2,2,NA,2,1,0,1,0,0,0,0,1,0,14113,0,0,0,0,0,0,0,1,1,1,1,3,1,1,5,7,5,7,6,5,4,4,5,NA,NA,5,9,NA,7,7,8,1,1,6,7,9,2,1,52,78648,1,2,896.49994188,BE32,BE32-3
2013,BE,786483,688.549160671463,NA,2,2013,NA,3,1988,1,1,2,BE,2,4,1,5,NA,2,NA,NA,3,8,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,14,1,1,3,2,NA,2,NA,1250,1,0,0,0,20603,1,600,0,0,2802,0,0,0,0,0,1,1,1,3,1,1,1,1,5,NA,9,8,NA,2,4,4,2,NA,NA,8,NA,NA,7,NA,1,1,6,3,NA,4,1,24,78648,1,6,440.77048505,BE32,BE32-3
2013,BE,786484,688.549160671463,NA,3,2013,NA,2,1991,1,1,3,BE,2,NA,3,5,1,1,2,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,21,1,2,2,2,NA,2,NA,0,1,0,0,0,0,1,980,0,0,11336,0,0,0,0,0,1,1,1,1,2,1,1,2,NA,1,0,8,3,5,9,2,NA,NA,NA,5,0,6,4,3,1,1,5,6,10,NA,1,21,78648,1,7,NA,BE32,BE32-3
2013,BE,786621,688.549160671463,NA,2,2013,NA,4,1971,2,1,3,BE,2,NA,2,7,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,14,3,2,3,2,NA,2,NA,0,1,0,0,0,10083,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,3,9,NA,8,3,5,4,3,2,NA,NA,4,5,1,4,NA,1,1,6,7,NA,2,1,41,78662,1,2,NA,BE32,BE32-1
2013,BE,786622,688.549160671463,NA,2,2013,NA,2,1995,1,1,3,BE,1,NA,2,6,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,5,6,10,5,9,4,4,NA,4,1,7,NA,2,3,NA,7,10,1,NA,5,6,7,2,1,17,78662,1,6,751.77033758,BE32,BE32-1
2013,BE,786624,688.549160671463,NA,2,2013,NA,1,1966,1,1,1,BE,2,3,5,1,1,1,1,NA,3,NA,NA,NA,q,NA,NA,NA,2,2,NA,NA,14,2,2,1,2,NA,1,NA,737,1,15744,1086,677,13852,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,8,7,8,8,3,3,4,5,1,NA,6,10,5,6,7,7,1,1,9,10,8,2,1,46,78662,1,NA,NA,BE32,BE32-1
2013,BE,787221,688.549160671463,NA,3,2013,NA,2,1972,2,1,1,BE,2,NA,5,1,1,1,NA,NA,3,3,42,NA,q,NA,13,1,1,2,NA,NA,22,2,2,3,2,NA,1,NA,0,1,40457,0,0,20863,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,5,7,7,9,8,3,4,3,5,2,9,NA,NA,5,6,6,7,NA,1,7,7,7,NA,1,40,78722,1,2,1226.7197438,BE32,BE32-2
2013,BE,787222,688.549160671463,NA,3,2013,NA,3,1992,2,1,3,BE,1,NA,3,11,NA,2,2,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,1,0,0,0,15462,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,NA,NA,2,NA,2,5,3,NA,2,8,NA,NA,99,7,9,7,NA,NA,6,NA,NA,2,1,20,78722,1,2,5021.8422217,BE32,BE32-2
