PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL050,PL051,PL060,PL100,PL111,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PX010,PX020,PX030,PX040,PX050,PT005,PT010,PT020,PT030,PT040,PT050,PT060,PT070,PT080,PT090,PT100,PT110,PT120,PT130,PT140,PT150,PT160,PT170,PT180,PT190,PT200,PT210,DB040,NR_ITW
2011,BE,829492,840.737240075614,NA,2,2011,2,2,1979,2,2,3,BE,2,NA,5,2,1,1,1,NA,3,52,2,38,NA,q,NA,6,1,2,2,NA,NA,23,1,2,3,2,1,1,NA,0,1,24958,694,0,0,1,0,0,0,931,0,0,0,0,0,1,1,31,82949,1,3,515.7573,1,4,NA,2,NA,1,NA,1933,NA,1,1,1,NA,NA,NA,5,NA,NA,2,3,1,BE33,BE33-2
2011,BE,829631,840.737240075614,NA,2,2011,11,3,1959,2,2,1,BE,2,NA,2,8,NA,1,NA,NA,3,71,5,NA,NA,NA,NA,NA,1,2,NA,NA,NA,18,2,2,2,2,NA,2,NA,0,1,0,0,0,16600,1,0,0,0,0,0,0,0,8909,219,1,1,51,82963,1,2,0,NA,NA,NA,NA,NA,1,NA,NA,4,NA,2,1,NA,NA,NA,5,NA,5,NA,4,NA,BE33,BE33-1
2011,BE,829632,840.737240075614,NA,2,2011,11,2,1956,1,1,3,BE,1,NA,3,2,NA,2,2,NA,3,83,9,NA,NA,NA,NA,NA,1,2,1,NA,NA,23,1,2,3,2,NA,2,NA,0,1,9197,301,0,0,1,0,0,0,0,0,0,0,0,0,1,1,54,82963,1,7,0,NA,NA,NA,1,1951,NA,1,1949,1,NA,1,1,1,NA,NA,1,NA,8,NA,2,2,BE33,BE33-1
2011,BE,829691,840.737240075614,NA,1,2011,7,1,1958,2,5,2,BE,2,5,3,8,NA,1,NA,1,3,NA,5,20,NA,NA,NA,NA,2,2,NA,NA,NA,24,1,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7395,0,1,1,52,82969,1,2,1372.059,1,NA,NA,3,1930,2,NA,NA,NA,1,NA,NA,NA,NA,1,5,NA,NA,NA,6,NA,BE33,BE33-2
2011,BE,829692,840.737240075614,NA,1,2011,7,1,1990,2,1,1,BE,1,3,3,6,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,2,3,2,NA,2,NA,0,1,0,0,0,22228,1,0,0,0,0,0,0,0,0,0,1,1,20,82969,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,NA,NA,NA,NA,NA,2,BE33,BE33-2
2011,BE,829781,840.737240075614,NA,2,2011,11,2,1952,1,2,1,BE,2,NA,3,3,1,NA,NA,NA,3,23,7,50,NA,f,NA,13,1,1,2,NA,NA,26,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,78138,0,0,0,0,0,0,0,1,1,58,82978,1,2,590.7175,1,2,NA,2,1953,1,1,1938,1,1,1,1,NA,2,NA,2,NA,5,NA,4,2,BE33,BE33-1
2011,BE,829782,840.737240075614,NA,1,2011,12,3,1949,2,2,1,BE,2,NA,2,3,1,NA,NA,NA,3,34,0 - 1,NA,NA,k,NA,13,1,2,2,NA,4,23,2,2,3,2,NA,2,NA,0,1,0,0,0,10003,1,0,101426,0,0,0,0,0,0,0,1,1,61,82978,1,5,844.5538,1,2,3,6,1939,1,4,1932,1,2,2,1,2,1,3,1,NA,NA,NA,NA,1,BE33,BE33-1
2011,BE,829881,840.737240075614,NA,2,2011,17,1,1938,1,2,NA,BE,2,5,NA,10,NA,2,2,NA,NA,NA,8,NA,NA,f,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,72,82988,1,5,729.4357,NA,NA,6,NA,NA,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,BE33,BE33-1
2011,BE,829882,840.737240075614,NA,2,2011,4,2,1944,2,2,3,BE,2,NA,5,7,1,1,NA,NA,2,33,2,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,20,4,1,3,2,NA,2,NA,0,1,0,0,0,9476,1,0,0,0,0,15939,0,0,0,0,1,1,66,82988,1,2,604.4083,NA,NA,3,2,NA,NA,1,NA,NA,NA,2,1,NA,2,NA,NA,NA,NA,5,NA,NA,BE33,BE33-1
2011,BE,830231,840.737240075614,NA,1,2011,2,3,1973,1,5,3,BE,2,NA,1,5,1,NA,1,NA,3,NA,7,28,NA,NA,NA,NA,1,2,NA,NA,NA,16,2,2,3,2,NA,2,NA,1680,1,0,0,0,11620,1,0,0,0,14746,0,0,0,0,1326,1,1,37,83023,1,7,0,3,2,2,1,NA,NA,NA,1945,4,1,NA,1,NA,1,8,NA,NA,NA,4,NA,NA,BE33,BE33-4
2011,BE,830232,840.737240075614,NA,3,2011,12,2,1947,2,4,1,EU,2,NA,5,7,NA,1,2,NA,3,71,2,NA,NA,NA,NA,5,1,2,1,NA,NA,18,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,16703,0,0,0,0,1,1,63,83023,1,7,0,NA,4,NA,NA,NA,1,1,1918,2,1,1,-1,NA,NA,NA,NA,NA,NA,NA,3,NA,BE33,BE33-4
2011,BE,830241,840.737240075614,NA,1,2011,6,2,1936,1,2,3,BE,2,NA,5,7,1,1,NA,NA,NA,73,2,NA,NA,NA,NA,13,1,NA,NA,NA,NA,22,1,2,3,2,1,2,NA,1080,1,0,0,0,0,1,0,0,0,0,19140,0,0,0,0,1,1,74,83024,1,6,1091.064,1,NA,NA,NA,1958,NA,1,1940,NA,1,1,-1,NA,2,NA,NA,NA,NA,NA,NA,NA,BE33,BE33-4
2011,BE,830242,840.737240075614,NA,3,2011,3,1,1967,1,1,1,BE,2,NA,3,1,1,NA,NA,NA,3,33,3,40,NA,o,NA,11,1,1,2,NA,NA,18,1,2,3,2,NA,2,NA,1360,1,51241,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,43,83024,1,6,2204.31,1,2,1,2,1942,1,2,1936,1,1,2,1,NA,2,4,5,NA,NA,4,5,NA,BE33,BE33-4
2011,BE,830381,840.737240075614,NA,2,2011,2,2,1981,1,1,3,BE,2,NA,5,1,NA,NA,NA,NA,3,NA,3,24,NA,NA,NA,3,1,2,2,NA,NA,24,2,2,2,2,NA,2,NA,0,1,28812,0,0,17095,1,0,0,0,3101,0,0,0,0,0,1,1,29,83038,1,7,860.6982,1,2,4,2,1943,1,NA,NA,NA,NA,1,2,1,2,NA,2,NA,NA,4,4,1,BE33,BE33-2
2011,BE,830382,840.737240075614,NA,2,2011,6,3,1982,2,1,1,BE,2,NA,3,1,1,NA,NA,NA,3,51,3,38,NA,f,NA,13,1,2,2,NA,NA,25,1,1,3,2,NA,2,NA,1200,1,25275,1318,0,3311,1,0,0,0,0,0,0,0,0,0,1,1,28,83038,1,5,0,1,7,4,NA,1935,1,1,NA,1,1,3,3,1,NA,7,5,NA,NA,NA,4,1,BE33,BE33-2
2011,BE,830501,840.737240075614,NA,2,2011,14,2,1979,1,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,21,2,30,NA,q,NA,NA,1,1,2,NA,NA,16,1,2,3,2,NA,2,NA,0,1,31126,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,31,83050,1,2,0,1,2,NA,1,NA,3,1,1958,1,1,NA,1,NA,2,7,1,2,NA,NA,5,1,BE33,BE33-2
2011,BE,830502,840.737240075614,NA,2,2011,8,1,1977,2,2,2,BE,2,5,5,1,NA,1,NA,NA,3,42,2,36,NA,q,NA,NA,1,2,NA,NA,NA,21,1,2,3,2,NA,2,NA,1500,1,26196,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,33,83050,1,7,0,1,3,2,2,1951,1,1,1955,NA,NA,NA,NA,2,2,4,5,NA,NA,NA,3,NA,BE33,BE33-2
2011,BE,830661,840.737240075614,NA,1,2011,7,1,1963,1,2,3,BE,2,5,2,1,1,NA,NA,NA,3,23,9,28,NA,h,NA,NA,1,2,2,NA,3,15,3,2,3,2,NA,2,NA,0,1,52863,1598,1007,0,1,0,0,0,0,0,0,0,0,0,1,1,47,83066,1,2,1018.965,1,2,3,3,1953,1,1,1940,1,1,1,1,1,NA,7,5,NA,NA,6,4,2,BE33,BE33-5
2011,BE,830662,840.737240075614,NA,2,2011,9,3,1964,2,2,1,BE,2,NA,5,1,1,NA,NA,NA,3,13,2,60,NA,p,NA,5,1,2,2,NA,NA,22,3,2,3,2,NA,2,NA,0,1,67864,4251,3060,0,1,0,0,0,0,0,0,0,0,0,1,1,46,83066,1,2,1536.549,1,2,2,3,1926,NA,1,1945,3,1,2,NA,1,1,NA,5,NA,NA,4,6,1,BE33,BE33-5
2011,BE,830791,840.737240075614,NA,2,2011,3,1,1972,1,1,2,BE,2,NA,5,3,NA,2,NA,NA,3,NA,2,NA,NA,f,NA,10,1,2,NA,NA,NA,18,2,2,3,2,NA,2,NA,0,1,0,3116,3116,2625,1,0,15919,0,0,0,0,0,0,0,1,1,38,83079,1,3,1692.684,1,2,NA,1,NA,NA,NA,NA,1,1,NA,3,NA,2,NA,NA,NA,NA,NA,4,NA,BE33,BE33-4
2011,BE,830961,840.737240075614,NA,1,2011,16,1,1948,1,2,1,BE,2,NA,2,1,NA,NA,NA,NA,3,31,3,39,NA,j,NA,13,1,NA,2,NA,NA,24,1,2,3,2,NA,2,NA,0,1,36046,0,0,18910,1,0,0,0,0,0,0,0,0,0,1,1,62,83096,1,7,0,1,2,NA,2,1939,1,1,1955,1,1,1,2,2,2,8,5,NA,NA,4,6,1,BE33,BE33-3
2011,BE,830962,840.737240075614,NA,1,2011,9,3,1956,2,2,3,BE,2,NA,3,2,NA,NA,NA,NA,3,91,3,38,NA,o,5,13,1,2,NA,NA,NA,24,2,2,3,NA,NA,2,NA,0,1,28016,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,54,83096,1,6,1031.109,1,NA,2,2,1955,1,1,1951,1,NA,1,NA,2,NA,2,5,NA,8,NA,5,1,BE33,BE33-3
2011,BE,830981,840.737240075614,NA,2,2011,17,4,1941,1,4,1,BE,2,5,3,7,1,1,NA,NA,3,61,7,NA,NA,NA,NA,NA,1,2,NA,NA,NA,21,2,1,3,2,NA,2,NA,0,1,0,0,0,8000,1,0,0,0,0,18195,0,0,0,0,1,1,69,83098,1,6,0,NA,3,1,NA,NA,4,NA,1958,NA,NA,1,2,NA,2,NA,1,NA,NA,NA,NA,NA,BE33,BE33-2
2011,BE,830982,840.737240075614,NA,2,2011,14,1,1946,2,2,3,BE,2,NA,5,7,1,NA,NA,NA,3,22,2,37,NA,NA,NA,13,1,2,2,NA,NA,24,2,2,3,2,NA,2,NA,0,1,0,0,0,8352,1,0,0,0,0,37458,0,0,0,0,1,1,64,83098,1,5,633.8533,1,2,2,1,1931,1,1,NA,NA,1,2,1,2,1,5,1,2,NA,5,3,NA,BE33,BE33-2
2011,BE,831211,840.737240075614,NA,2,2011,5,4,1938,1,4,1,BE,2,NA,2,7,NA,1,2,NA,3,13,8,NA,NA,j,NA,NA,2,2,NA,NA,NA,21,2,2,3,2,NA,2,NA,0,1,0,0,0,6836,1,0,0,0,0,0,21331,0,0,0,1,1,72,83121,1,6,910.9813,NA,2,2,NA,NA,1,NA,NA,NA,1,NA,-1,1,2,NA,5,2,2,NA,NA,2,BE33,BE33-1
2011,BE,831212,840.737240075614,NA,1,2011,15,2,1944,2,2,3,BE,2,NA,2,7,1,NA,NA,NA,3,32,7,38,NA,NA,NA,13,NA,1,2,NA,NA,21,2,2,2,2,NA,2,NA,1000,1,0,0,0,0,1,0,0,0,0,29130,0,0,0,0,1,1,66,83121,1,2,1310.853,1,2,3,5,1931,1,1,1919,1,1,1,NA,1,2,NA,NA,NA,NA,2,5,1,BE33,BE33-1
2011,BE,831221,840.737240075614,NA,3,2011,22,3,1944,1,2,3,BE,1,5,2,7,1,1,NA,NA,3,12,7,NA,NA,NA,NA,NA,1,2,2,NA,4,NA,3,1,1,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,16243,0,0,0,0,1,1,66,83122,1,2,919.4013,1,NA,12,NA,1922,NA,NA,1948,NA,2,NA,NA,1,2,5,5,2,NA,NA,NA,NA,BE33,BE33-4
2011,BE,831222,840.737240075614,NA,2,2011,2,4,1950,2,2,1,BE,2,NA,1,7,NA,1,NA,NA,3,41,5,18,NA,NA,NA,NA,1,2,NA,NA,4,15,4,1,3,2,NA,2,1,0,1,0,0,0,0,1,0,0,0,4019,0,0,0,0,0,1,1,60,83122,1,2,0,NA,NA,4,2,1932,NA,NA,1947,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,BE33,BE33-4
2011,BE,831341,840.737240075614,NA,2,2011,8,4,1973,2,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,NA,2,24,NA,q,NA,13,1,2,2,NA,NA,22,2,2,3,2,NA,2,NA,0,1,31007,757,0,5903,1,0,0,0,0,0,0,0,0,0,1,1,37,83134,1,6,639.3835,1,3,3,0,1934,1,4,NA,NA,2,NA,1,1,2,NA,1,NA,NA,NA,4,2,BE33,BE33-4
2011,BE,831361,840.737240075614,NA,2,2011,NA,2,1960,1,5,1,BE,2,NA,5,2,NA,NA,NA,NA,NA,51,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,4,1,3,2,NA,2,NA,0,1,13430,586,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50,83136,1,5,638.4428,1,4,NA,NA,1934,NA,4,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,BE33,BE33-4
2011,BE,831362,840.737240075614,NA,1,2011,7,2,1963,2,2,1,BE,2,NA,5,2,1,NA,NA,NA,1,91,3,38,NA,o,NA,13,2,2,2,NA,NA,19,2,2,2,2,NA,2,NA,0,1,25888,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,47,83136,1,2,0,1,4,4,1,NA,1,1,1931,1,1,2,1,1,2,4,5,2,NA,5,4,NA,BE33,BE33-4
2011,BE,832541,840.737240075614,NA,2,2011,11,4,1972,1,2,2,BE,2,NA,NA,5,NA,1,NA,NA,3,41,2,NA,NA,NA,NA,3,NA,2,NA,NA,NA,18,2,2,3,2,NA,2,NA,0,1,0,0,0,7676,1,0,0,0,16732,0,0,0,0,0,1,1,38,83254,1,6,0,NA,NA,NA,NA,NA,4,NA,NA,1,1,2,2,NA,2,8,NA,2,NA,NA,NA,NA,BE33,BE33-5
2011,BE,832561,840.737240075614,NA,3,2011,19,2,1959,2,2,3,BE,2,NA,1,10,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,51,83256,1,2,0,NA,2,NA,NA,NA,NA,NA,1949,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,BE33,BE33-4
2011,BE,832562,840.737240075614,NA,1,2011,30,2,1956,1,2,1,Other,2,NA,3,7,NA,1,NA,NA,3,83,7,38,NA,NA,3,NA,1,2,NA,NA,3,38,3,1,2,NA,NA,2,NA,1200,1,1982,0,0,0,1,0,0,0,0,3617,0,0,0,0,1,1,54,83256,1,3,0,NA,NA,NA,NA,-1,1,1,1929,NA,1,NA,1,NA,NA,NA,5,NA,NA,NA,1,1,BE33,BE33-4
2011,BE,832581,840.737240075614,NA,1,2011,19,4,1954,1,2,1,EU,2,NA,3,3,1,NA,NA,NA,3,41,3,38,NA,f,NA,13,1,1,2,NA,NA,28,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,41734,0,0,0,0,0,0,0,1,1,56,83258,1,7,832.007,1,2,3,1,1928,2,1,1938,1,1,2,1,1,2,NA,1,NA,NA,5,2,1,BE33,BE33-2
2011,BE,832582,840.737240075614,NA,2,2011,8,3,1951,2,5,3,BE,2,5,3,3,1,1,NA,NA,3,51,2,NA,NA,l-n,NA,NA,NA,2,NA,NA,NA,20,3,1,3,1,NA,1,NA,0,1,0,0,0,8900,1,0,23111,0,0,0,0,0,0,0,1,1,59,83258,1,2,0,NA,NA,2,2,NA,1,1,1943,NA,1,0,NA,NA,NA,NA,5,NA,NA,5,3,3,BE33,BE33-2
2011,BE,832611,840.737240075614,NA,2,2011,14,1,1967,1,1,3,BE,2,NA,6,2,NA,NA,NA,NA,3,91,2,38,NA,b-e,NA,13,1,2,2,NA,NA,24,1,1,3,2,NA,2,NA,0,1,18673,0,0,21880,1,0,0,0,4233,0,0,1358,0,0,1,1,43,83261,1,2,478.7092,1,NA,1,1,NA,1,2,1945,1,1,1,NA,NA,NA,NA,1,NA,3,5,4,NA,BE33,BE33-4
2011,BE,832612,840.737240075614,NA,1,2011,29,3,1970,1,2,3,BE,2,NA,3,1,1,NA,NA,NA,3,52,5,50,10,g,NA,1,NA,1,2,NA,NA,27,2,2,3,2,NA,2,NA,0,1,35691,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,40,83261,1,6,1745.085,NA,2,1,2,1940,1,NA,-1,NA,1,1,1,1,1,7,1,NA,NA,5,6,1,BE33,BE33-4
2011,BE,832901,840.737240075614,NA,1,2011,8,4,1948,1,2,3,BE,1,NA,1,1,1,NA,NA,NA,3,21,3,45,NA,b-e,NA,13,1,2,2,NA,NA,15,2,2,2,2,NA,2,NA,0,1,84698,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,62,83290,1,2,839.9219,1,NA,NA,NA,1927,1,1,1949,NA,NA,3,2,1,1,7,NA,NA,NA,NA,5,2,BE33,BE33-4
2011,BE,832902,840.737240075614,NA,2,2011,6,3,1944,2,2,3,BE,1,2,5,7,1,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,2,1,2,NA,2,NA,0,1,0,0,0,17498,1,0,0,0,0,0,0,0,0,0,1,1,66,83290,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,NA,2,NA,1,NA,NA,NA,4,NA,BE33,BE33-4
2011,BE,833011,840.737240075614,NA,2,2011,16,4,1972,1,1,3,BE,2,NA,2,1,1,NA,NA,NA,3,13,7,50,2,g,NA,13,1,1,2,NA,NA,28,2,2,3,2,NA,2,8,0,1,68700,0,0,7894,1,0,0,0,0,0,0,0,0,0,1,1,38,83301,1,5,746.4429,1,4,3,2,1955,1,1,1926,1,1,3,1,NA,2,7,NA,2,NA,3,5,1,BE33,BE33-3
2011,BE,833012,840.737240075614,NA,3,2011,8,3,1971,2,2,1,EU,2,NA,1,11,NA,1,NA,1,3,91,7,NA,NA,NA,NA,11,1,NA,NA,NA,NA,18,1,2,3,2,NA,2,8,0,1,0,0,0,23668,1,0,0,0,0,0,0,0,0,6046,1,1,39,83301,1,6,0,1,3,NA,NA,NA,NA,NA,1955,2,2,NA,1,1,NA,NA,NA,NA,NA,NA,3,NA,BE33,BE33-3
2011,BE,833041,840.737240075614,NA,2,2011,10,1,1945,1,2,3,BE,2,NA,3,7,1,1,2,NA,3,42,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,1,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,12946,0,0,0,1,1,65,83304,1,2,0,NA,NA,3,2,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,BE33,BE33-3
2011,BE,833042,840.737240075614,NA,2,2011,19,2,1952,2,2,NA,BE,2,NA,3,1,1,NA,NA,NA,3,81,NA,38,NA,q,NA,12,1,2,2,NA,NA,18,2,2,3,2,NA,2,NA,0,1,86296,0,0,7200,1,0,0,0,0,0,0,0,0,0,1,1,58,83304,1,2,833.2044,NA,0,1,2,NA,NA,1,1926,2,1,1,3,1,NA,2,NA,NA,NA,4,4,1,BE33,BE33-3
2011,BE,833261,840.737240075614,NA,2,2011,10,4,1974,1,2,1,BE,2,NA,3,1,1,NA,NA,NA,3,23,7,38,NA,g,NA,13,1,1,2,2,NA,23,1,1,3,2,NA,2,NA,0,1,35671,0,0,16000,1,0,0,0,0,0,0,0,0,0,1,1,36,83326,1,2,1067.807,1,2,2,3,1920,1,1,1936,1,1,3,2,1,1,2,5,NA,5,5,4,1,BE33,BE33-4
2011,BE,833262,840.737240075614,NA,2,2011,15,1,1979,2,1,2,BE,1,NA,3,1,NA,1,2,NA,3,12,5,45,NA,g,NA,NA,1,2,NA,7,NA,15,4,2,2,2,NA,1,NA,2280,1,4333,230,0,0,1,0,0,0,0,0,0,242,0,0,1,1,31,83326,1,7,0,1,2,NA,2,1949,NA,NA,NA,1,1,NA,1,NA,2,7,5,NA,NA,NA,NA,NA,BE33,BE33-4
2011,BE,833421,840.737240075614,NA,NA,2011,1,1,1947,1,2,2,BE,2,NA,5,7,NA,NA,NA,NA,3,74,2,NA,NA,NA,5,NA,1,2,2,NA,NA,18,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,18563,0,0,0,0,1,1,63,83342,1,2,544.3613,1,NA,NA,5,1943,1,1,1940,1,1,NA,1,2,2,NA,NA,NA,NA,5,NA,1,BE33,BE33-3
2011,BE,833422,840.737240075614,NA,2,2011,11,2,1947,2,4,3,BE,2,NA,5,7,NA,NA,NA,NA,NA,91,5,NA,NA,NA,NA,NA,1,1,NA,NA,NA,18,2,2,2,2,NA,2,NA,10007,1,0,0,0,2250,1,0,0,0,0,14223,0,0,0,0,1,1,63,83342,1,3,0,1,2,NA,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,4,NA,BE33,BE33-3
2011,BE,833471,840.737240075614,NA,1,2011,16,3,1962,2,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,71,3,60,NA,b-e,NA,13,1,2,2,NA,NA,22,1,2,3,2,NA,2,NA,0,1,34247,1100,0,19529,1,0,0,0,0,0,0,0,0,0,1,1,48,83347,1,3,680.797,1,3,2,2,1943,1,1,NA,1,NA,3,1,1,2,7,5,NA,NA,4,4,1,BE33,BE33-4
2011,BE,834011,840.737240075614,NA,2,2011,17,2,1969,2,2,1,BE,2,NA,2,10,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,2,NA,0,1,0,0,0,11960,1,0,0,0,0,0,0,0,0,0,1,1,41,83401,1,7,0,NA,NA,4,NA,NA,NA,NA,1925,NA,1,NA,NA,NA,NA,3,NA,NA,2,NA,6,NA,BE33,BE33-4
2011,BE,834081,840.737240075614,NA,1,2011,27,3,1960,2,2,3,BE,1,NA,2,10,NA,1,NA,NA,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,1703,1,0,0,0,17895,1,0,0,0,0,0,0,0,0,0,1,1,50,83408,1,2,0,NA,NA,NA,NA,NA,NA,NA,1961,4,1,NA,1,NA,NA,NA,5,NA,NA,NA,6,3,BE33,BE33-1
2011,BE,834082,840.737240075614,NA,3,2011,6,1,1960,1,1,3,BE,2,NA,5,2,NA,2,2,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,2,NA,0,1,408,0,0,3737,1,0,0,0,2040,0,0,0,0,0,1,1,50,83408,1,2,1220.136,NA,NA,NA,NA,NA,2,NA,1938,NA,4,NA,NA,NA,1,NA,5,2,NA,5,1,NA,BE33,BE33-1
2011,BE,834161,840.737240075614,NA,1,2011,2,4,1930,1,4,2,BE,2,NA,1,7,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,20,3,2,3,2,NA,2,NA,1703,1,0,0,0,36492,1,0,0,0,0,22212,0,0,0,0,1,1,80,83416,1,7,511.9581,1,NA,7,2,NA,NA,1,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,4,5,NA,BE33,BE33-3
2011,BE,834162,840.737240075614,NA,1,2011,5,4,1936,2,2,1,BE,2,NA,5,10,NA,1,NA,NA,3,41,2,50,NA,NA,NA,13,1,2,NA,NA,NA,18,3,2,3,2,NA,2,NA,0,1,0,0,0,11474,1,0,0,0,0,0,0,19777,0,0,1,1,74,83416,1,2,2329.875,NA,NA,2,NA,1926,NA,4,1957,NA,1,3,NA,NA,1,9,5,NA,NA,NA,3,2,BE33,BE33-3
2011,BE,834991,840.737240075614,NA,1,2011,17,3,1946,1,2,1,EU,2,3,NA,10,NA,2,NA,NA,NA,NA,7,NA,NA,NA,NA,13,1,NA,NA,NA,NA,NA,1,2,3,2,NA,2,NA,0,1,0,0,0,16000,1,0,0,0,0,0,0,0,0,0,1,1,64,83499,1,7,0,NA,5,1,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,BE33,BE33-3
2011,BE,834992,840.737240075614,NA,1,2011,1,3,1956,2,5,1,BE,2,NA,3,2,1,2,NA,NA,3,72,3,NA,NA,k,NA,NA,2,2,NA,NA,10,21,3,2,3,2,NA,2,NA,1000,1,7683,529,296,0,1,0,0,0,275,0,0,0,0,0,1,1,54,83499,1,7,0,NA,2,3,NA,NA,NA,2,1950,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,BE33,BE33-3
2011,BE,835191,840.737240075614,NA,1,2011,3,4,1969,2,1,1,BE,2,NA,3,2,1,NA,NA,NA,3,42,9,36,NA,l-n,NA,13,NA,1,2,NA,NA,18,2,NA,3,2,NA,2,NA,0,1,20901,0,0,18911,1,0,0,0,6373,0,0,0,0,264,1,1,41,83519,1,2,651.6807,1,NA,2,4,1946,NA,1,NA,1,1,NA,NA,2,2,NA,NA,2,8,1,1,NA,BE33,BE33-2
2011,BE,835331,840.737240075614,NA,3,2011,11,3,1952,2,5,3,BE,2,NA,3,8,NA,2,NA,NA,3,93,NA,NA,12,NA,NA,NA,1,2,NA,NA,NA,22,2,2,2,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,2483,13475,0,1,1,58,83533,1,2,710.0861,1,2,NA,NA,1943,NA,1,1940,1,NA,1,NA,2,2,7,NA,NA,9,4,5,NA,BE33,BE33-3
2011,BE,835332,840.737240075614,NA,2,2011,6,1,1984,1,1,NA,EU,2,NA,3,1,1,NA,NA,NA,3,31,9,36,NA,b-e,NA,13,1,2,NA,NA,NA,NA,2,1,3,2,NA,2,NA,0,1,23155,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,26,83533,1,2,1768.873,1,2,2,3,1932,2,NA,NA,1,1,NA,2,2,NA,7,1,NA,NA,5,5,1,BE33,BE33-3
2011,BE,835381,840.737240075614,NA,2,2011,7,3,1936,1,2,2,BE,2,NA,0,7,NA,1,2,1,3,23,8,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,20,2,2,3,2,NA,1,NA,424,1,0,0,0,0,1,0,0,0,0,13137,0,0,0,0,1,1,74,83538,1,6,0,NA,2,NA,NA,1920,4,NA,NA,1,NA,1,NA,1,NA,NA,5,NA,NA,NA,NA,2,BE33,BE33-4
