PB010,PB020,PB030,PB040,PB060,PB100,PB110,PB120,PB130,PB140,PB150,PB190,PB200,PB220A,PE010,PE020,PE040,PL031,PL035,PL015,PL020,PL025,PL040,PL050,PL060,PL100,PL120,PL130,PL140,PL150,PL160,PL170,PL180,PL190,PL210A,PL210B,PL210C,PL210D,PL210E,PL210F,PL210G,PL210H,PL210I,PL210J,PL210K,PL210L,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PY020N,PY035N,PY010G,PY020G,PY021G,PY030G,PY031G,PY035G,PY050G,PY080G,PY090G,PY100G,PY110G,PY120G,PY130G,PY140G,PY200G,PA010,PA020,PA030,PA040,PA050,PA060,PA070,PA080,PA090,PA100,PA110,PA120,PA130,PA140,PA150,PA160,pl030,pl030_f,pl070,pl070_f,pl072,pl072_f,pl110_f,PY070N,PY070G,PX030,PX040,PL051,PX020,PX050,PX010,PL110,PL111,DB040,NR_ITW
2010,BE,846613,813.172043010753,NA,1,2010,5,3,1964,1,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,3,60,NA,NA,13,1,1,2,NA,NA,NA,3,1,3,1,1,2,1,3,1,1,1,1,2,2,3,2,NA,2,NA,1540,1,40071,0,0,19765,1,0,0,0,0,0,0,0,0,241,1,NA,NA,2,2,NA,2,2,3,1,1,7,16,NA,15,50,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84661,1,NA,45,6,1,NA,j,BE33,BE33-2
2010,BE,846661,813.172043010753,NA,2,2010,23,1,1978,2,1,1,BE,2,NA,5,1,1,NA,NA,NA,3,2,NA,NA,NA,1,1,2,2,NA,NA,21,1,6,2,1,1,1,1,1,6,2,1,1,1,2,3,2,NA,2,NA,0,1,35892,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,3,NA,2,2,2,NA,1,NA,3,8,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84666,1,NA,31,6,1,NA,l-n,BE33,BE33-4
2010,BE,846831,813.172043010753,NA,1,2010,13,3,1950,2,2,1,BE,2,NA,2,2,1,NA,2,NA,3,9,36,NA,NA,13,1,1,2,NA,NA,21,1,1,1,1,6,1,1,1,1,1,1,1,1,1,3,2,NA,2,NA,1200,1,46320,2282,0,14726,1,0,0,0,0,0,0,0,0,0,1,5,1,2,NA,NA,NA,2,NA,1,1,20,6,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84683,1,NA,59,6,1,NA,g,BE33,BE33-2
2010,BE,846832,813.172043010753,NA,1,2010,5,3,1950,1,1,3,BE,2,NA,1,5,NA,2,2,NA,3,9,40,NA,NA,NA,1,NA,1,NA,NA,17,5,5,6,5,6,8,6,6,6,5,5,1,2,2,1,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,13085,0,0,0,0,0,1,NA,NA,2,NA,2,4,2,NA,NA,NA,50,NA,NA,14,150,100,NA,NA,NA,NA,NA,NA,NA,1,0,84683,1,NA,59,6,1,NA,NA,BE33,BE33-2
2010,BE,846833,813.172043010753,NA,1,2010,14,3,1929,2,5,1,BE,2,NA,1,7,NA,1,NA,NA,3,8,NA,NA,NA,NA,1,2,NA,NA,NA,15,5,5,5,8,8,2,5,1,5,2,8,6,1,1,1,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,6701,0,0,0,0,1,5,1,NA,NA,2,NA,NA,2,1,NA,44,NA,56,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84683,1,NA,80,NA,1,NA,NA,BE33,BE33-2
2010,BE,846921,813.172043010753,NA,1,2010,14,4,1950,2,2,1,BE,2,NA,2,2,1,NA,NA,NA,3,4,NA,NA,NA,12,1,2,2,NA,NA,19,2,3,1,3,1,5,1,1,1,1,6,3,2,1,3,2,NA,2,NA,0,1,24299,0,0,12361,1,0,0,0,0,0,0,0,0,0,1,1,1,3,NA,NA,NA,2,1,1,NA,10,4,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84692,1,NA,59,2,1,NA,o,BE33,BE33-5
2010,BE,846922,813.172043010753,NA,1,2010,21,1,1950,1,5,1,BE,1,3,3,11,NA,1,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,7,7,7,8,8,7,8,7,7,8,8,7,NA,2,3,2,NA,2,NA,1000,1,0,0,0,8184,1,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,3,NA,39,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84692,1,NA,59,2,1,NA,NA,BE33,BE33-5
2010,BE,846923,813.172043010753,NA,2,2010,40,4,1929,2,4,3,BE,2,NA,1,7,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,32,6,6,5,6,6,5,2,5,5,5,5,6,2,2,3,2,NA,2,NA,1360,1,0,0,0,0,1,0,0,0,0,14022,0,0,0,0,1,5,1,NA,NA,3,NA,2,1,1,NA,2,NA,12,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,1,0,84692,1,NA,80,2,1,NA,NA,BE33,BE33-5
2010,BE,846951,813.172043010753,NA,1,2010,30,3,1974,1,2,3,BE,2,NA,3,1,1,NA,NA,NA,3,0 - 1,38,10,NA,11,2,NA,2,NA,NA,22,1,1,1,1,1,2,1,5,1,1,1,1,2,2,2,2,NA,2,NA,140,1,50505,1035,0,0,1,0,0,0,0,0,0,0,2485,0,1,5,1,NA,2,2,2,2,2,NA,NA,15,0,NA,NA,250,900,NA,NA,NA,NA,NA,NA,NA,1,0,84695,1,NA,35,6,1,NA,g,BE33,BE33-3
2010,BE,846953,813.172043010753,NA,2,2010,15,1,1976,2,1,3,BE,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,7,3,7,7,8,7,6,8,8,8,8,8,1,2,3,2,NA,2,NA,0,1,0,0,0,4335,1,0,0,0,0,0,0,0,0,0,1,6,1,NA,NA,NA,2,2,NA,2,NA,35,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84695,1,NA,33,2,1,NA,NA,BE33,BE33-3
2010,BE,846971,813.172043010753,NA,1,2010,11,2,1958,2,5,3,BE,2,NA,1,1,1,NA,NA,NA,3,4,55,NA,NA,NA,1,NA,2,NA,4,16,1,6,2,2,6,1,1,1,1,1,1,1,2,1,3,2,NA,2,NA,0,1,26520,0,0,0,1,0,0,0,0,0,0,0,0,553,1,5,2,1,NA,2,2,4,NA,1,1,NA,5,2,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84697,1,NA,51,2,1,NA,o,BE33,BE33-2
2010,BE,846972,813.172043010753,NA,1,2010,11,1,1990,1,1,3,Other,1,NA,1,11,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,7,8,7,8,6,7,8,8,7,7,7,8,1,2,3,NA,NA,2,NA,0,1,1158,141,0,0,1,0,0,0,333,0,0,0,0,0,1,1,1,NA,NA,2,NA,2,2,1,3,43,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84697,1,NA,19,2,1,NA,NA,BE33,BE33-2
2010,BE,846973,813.172043010753,NA,1,2010,15,2,1947,1,2,1,Other,2,NA,0,11,1,1,NA,NA,3,7,NA,NA,NA,NA,1,2,NA,NA,NA,25,3,6,1,1,4,3,1,6,2,6,2,6,1,1,2,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18459,0,1,NA,NA,1,NA,2,2,NA,2,1,NA,NA,NA,35,2,10,75,NA,NA,NA,NA,NA,NA,NA,1,0,84697,1,NA,62,6,1,NA,NA,BE33,BE33-2
2010,BE,847051,813.172043010753,NA,1,2010,6,4,1964,1,2,1,BE,2,5,3,1,1,NA,NA,NA,3,3,38,NA,NA,5,1,1,2,NA,NA,23,1,1,1,1,1,3,1,1,1,1,1,5,2,2,3,2,NA,2,NA,0,1,58036,0,0,1067,1,0,0,0,0,0,0,0,0,0,1,1,1,NA,3,2,1,2,2,1,1,3,NA,46,NA,625,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84705,1,NA,45,2,1,NA,j,BE33,BE33-3
2010,BE,847052,813.172043010753,NA,2,2010,5,3,1982,2,2,3,BE,1,NA,2,10,1,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,7,8,8,7,8,7,6,7,8,8,8,8,1,2,3,NA,NA,2,NA,0,1,0,0,0,34681,1,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,2,NA,NA,1,NA,57,NA,10,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84705,1,NA,27,6,1,NA,NA,BE33,BE33-3
2010,BE,847081,813.172043010753,NA,2,2010,23,4,1972,1,2,3,Other,2,NA,1,11,NA,1,2,NA,3,7,NA,NA,NA,NA,1,2,NA,NA,NA,NA,7,8,7,5,7,7,8,8,7,7,7,6,3,1,3,2,NA,2,1,0,1,0,0,0,12560,1,0,0,0,0,0,0,0,0,0,1,5,1,1,NA,NA,2,NA,NA,NA,NA,53,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84708,1,NA,37,2,1,NA,NA,BE33,BE33-2
2010,BE,847082,813.172043010753,NA,2,2010,3,3,1966,2,5,1,EU,2,NA,3,1,1,NA,NA,NA,3,3,40,NA,NA,13,1,1,NA,NA,NA,23,1,1,1,1,1,1,1,3,1,1,1,1,4,2,3,2,NA,2,NA,1412,1,36422,0,0,14724,1,0,0,0,0,0,0,0,0,0,1,4,1,1,NA,2,1,NA,1,1,NA,NA,10,28,8,220,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84708,1,NA,43,7,1,NA,q,BE33,BE33-2
2010,BE,847141,813.172043010753,NA,2,2010,17,1,1965,1,2,1,BE,2,NA,2,1,1,1,NA,NA,3,7,28,NA,NA,NA,NA,2,2,NA,NA,22,6,1,1,3,1,1,2,1,1,1,2,6,1,2,3,2,NA,2,NA,0,1,33534,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,NA,NA,2,2,1,NA,1,NA,NA,1,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84714,1,NA,44,7,1,NA,b-e,BE33,BE33-5
2010,BE,847142,813.172043010753,NA,1,2010,7,1,1970,2,2,3,BE,2,NA,6,2,NA,2,NA,NA,3,2,NA,NA,4,NA,1,1,2,NA,NA,20,2,3,2,2,3,6,1,3,6,3,6,6,1,2,1,2,NA,2,NA,0,1,18109,606,0,0,1,0,0,0,0,0,0,0,0,0,1,5,NA,1,NA,2,2,3,NA,NA,NA,7,4,20,14,200,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84714,1,NA,39,3,1,NA,p,BE33,BE33-5
2010,BE,847241,813.172043010753,NA,2,2010,11,4,1952,1,5,3,BE,2,NA,3,7,1,1,NA,NA,3,3,NA,NA,NA,NA,1,1,2,NA,NA,20,1,1,1,2,1,3,1,8,5,2,2,6,2,2,2,2,NA,2,NA,0,1,0,0,0,11598,1,0,0,0,0,0,18307,0,0,0,1,5,1,NA,NA,2,NA,2,2,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84724,1,NA,57,6,1,NA,NA,BE33,BE33-1
2010,BE,847242,813.172043010753,NA,2,2010,8,1,1958,2,2,1,BE,2,NA,1,2,1,2,NA,NA,3,9,NA,NA,NA,NA,1,2,2,NA,NA,19,8,2,6,2,2,8,6,8,5,6,6,5,4,1,3,2,NA,2,NA,0,1,19606,741,0,9750,1,0,0,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,2,2,NA,1,39,NA,2,10,50,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84724,1,NA,51,7,1,NA,g,BE33,BE33-1
2010,BE,847243,813.172043010753,NA,1,2010,12,1,1991,2,1,3,BE,2,NA,2,6,1,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,8,8,8,8,8,7,7,7,7,8,1,2,3,2,NA,2,NA,0,1,0,0,0,29850,1,0,0,0,0,0,0,0,0,56,1,6,1,2,2,NA,NA,2,NA,1,1,NA,NA,4,0,500,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84724,1,NA,18,7,1,NA,NA,BE33,BE33-1
2010,BE,847551,813.172043010753,NA,2,2010,22,1,1968,2,2,3,BE,2,NA,2,1,1,NA,NA,NA,2,5,54,NA,NA,NA,1,1,2,NA,3,23,6,1,1,1,3,1,1,6,1,1,1,1,1,2,3,2,NA,2,NA,600,1,41232,820,0,15438,1,0,0,0,0,0,0,0,0,0,1,5,NA,2,2,2,1,2,1,3,1,NA,NA,0,NA,100,100,NA,NA,NA,NA,NA,NA,NA,1,0,84755,1,NA,41,2,1,NA,g,BE33,BE33-3
2010,BE,847552,813.172043010753,NA,2,2010,9,1,1993,1,NA,3,NA,1,5,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,7,1,8,6,8,8,7,7,8,7,8,3,3,2,2,2,NA,2,NA,0,1,0,0,0,5477,1,0,0,0,0,0,0,0,0,0,1,1,1,2,NA,NA,2,NA,NA,3,NA,48,NA,NA,70,50,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84755,1,NA,16,7,1,NA,NA,BE33,BE33-3
2010,BE,847781,813.172043010753,NA,2,2010,4,2,1979,2,1,3,BE,2,NA,5,1,NA,1,NA,NA,3,2,NA,NA,NA,4,1,2,NA,NA,NA,22,3,1,1,1,6,6,2,1,1,5,1,4,1,2,2,2,NA,2,NA,0,1,22407,1351,0,9957,1,0,0,0,0,0,0,0,0,0,1,5,NA,NA,NA,2,1,NA,3,1,1,9,4,NA,NA,25,900,NA,NA,NA,NA,NA,NA,NA,1,0,84778,1,NA,30,2,1,NA,p,BE33,BE33-2
2010,BE,847911,813.172043010753,NA,2,2010,10,2,1948,1,1,2,BE,2,NA,3,1,1,NA,2,NA,3,8,60,NA,NA,13,1,1,2,NA,NA,24,1,1,2,1,2,6,6,2,1,1,1,1,2,2,2,2,NA,2,1,0,1,27998,1070,0,6572,1,0,0,0,0,0,0,0,0,0,1,NA,1,1,NA,1,NA,2,NA,1,NA,23,0,14,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84791,1,NA,61,2,1,NA,b-e,BE33,BE33-5
2010,BE,847912,813.172043010753,NA,1,2010,10,2,1953,2,4,3,BE,2,5,1,10,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,7,6,7,6,7,8,8,6,7,7,2,NA,1,2,NA,2,NA,0,1,0,0,0,9125,1,0,0,0,0,0,0,0,0,0,1,6,1,NA,NA,NA,4,2,3,1,1,27,NA,0,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84791,1,NA,56,2,1,NA,NA,BE33,BE33-5
2010,BE,847913,813.172043010753,NA,1,2010,11,1,1991,1,1,3,BE,1,NA,2,6,NA,2,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,7,7,7,8,6,8,7,7,8,7,7,5,1,1,1,2,NA,2,NA,1850,1,0,0,0,7650,1,0,0,0,0,0,0,0,0,0,1,6,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,2,50,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84791,1,NA,18,2,1,NA,NA,BE33,BE33-5
2010,BE,848011,813.172043010753,NA,2,2010,20,1,1965,2,1,1,BE,2,NA,3,5,NA,NA,2,NA,3,5,NA,NA,NA,NA,NA,2,NA,NA,NA,18,6,8,6,6,6,5,8,6,6,5,8,6,1,1,3,2,NA,2,NA,0,1,11304,226,0,8218,1,0,0,0,0,0,0,0,0,0,1,5,1,NA,NA,NA,4,NA,NA,NA,NA,20,NA,10,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84801,1,NA,44,2,1,NA,NA,BE33,BE33-1
2010,BE,848013,813.172043010753,NA,2,2010,19,3,1970,1,1,1,BE,2,NA,2,2,NA,1,NA,NA,3,5,40,NA,NA,NA,1,1,2,NA,NA,17,2,2,1,1,1,1,6,1,1,1,1,6,2,2,3,2,NA,2,NA,0,1,22808,0,0,7119,1,0,0,0,1736,0,0,0,0,0,1,5,1,3,2,2,NA,1,NA,NA,NA,21,15,15,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84801,1,NA,39,7,1,NA,i,BE33,BE33-1
2010,BE,848141,813.172043010753,NA,2,2010,23,3,1940,1,2,3,BE,2,NA,3,7,1,1,2,NA,3,3,NA,NA,NA,NA,NA,2,NA,NA,NA,30,5,6,2,2,5,6,4,6,6,3,6,6,2,1,2,2,NA,2,NA,0,1,0,0,0,21937,1,0,0,0,12571,1728,0,0,0,0,1,1,1,2,NA,2,2,NA,3,NA,NA,31,NA,7,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84814,1,NA,69,2,1,NA,NA,BE33,BE33-3
2010,BE,848142,813.172043010753,NA,1,2010,17,4,1943,2,2,3,BE,2,NA,1,7,NA,2,2,NA,3,8,NA,NA,NA,NA,2,2,NA,NA,NA,18,6,5,2,5,6,6,7,6,6,6,6,6,4,2,3,2,NA,2,NA,1269,1,0,0,0,0,1,0,0,0,0,13508,0,0,0,0,1,NA,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84814,1,NA,66,2,1,NA,NA,BE33,BE33-3
2010,BE,848143,813.172043010753,NA,2,2010,31,2,1969,1,5,1,BE,2,NA,2,1,NA,1,2,NA,3,9,NA,NA,7,12,1,1,NA,NA,NA,20,1,1,6,1,5,6,6,1,5,6,5,6,2,1,3,2,NA,2,NA,0,1,19929,850,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,1,1,NA,2,NA,NA,NA,NA,NA,29,1,NA,NA,100,0,NA,NA,NA,NA,NA,NA,NA,1,0,84814,1,NA,40,2,1,NA,h,BE33,BE33-3
2010,BE,848171,813.172043010753,NA,1,2010,5,3,1963,1,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,3,50,NA,NA,12,1,1,2,NA,NA,24,1,1,1,1,1,1,2,1,1,6,1,1,2,2,3,2,NA,2,NA,0,1,46613,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,NA,NA,NA,2,2,NA,1,2,11,3,28,7,100,150,NA,NA,NA,NA,NA,NA,NA,1,0,84817,1,NA,46,2,1,NA,l-n,BE33,BE33-2
2010,BE,848172,813.172043010753,NA,3,2010,8,1,1962,2,2,3,BE,2,NA,2,8,NA,1,NA,NA,2,9,30,NA,NA,13,1,2,NA,NA,NA,17,2,6,1,1,8,5,5,6,6,3,3,8,1,2,3,2,NA,2,NA,5319,1,0,0,0,15724,1,0,0,0,0,0,0,0,16712,0,1,5,1,NA,NA,2,2,1,NA,1,NA,NA,NA,28,30,20,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84817,1,NA,47,2,1,NA,NA,BE33,BE33-2
2010,BE,848173,813.172043010753,NA,1,2010,19,1,1990,1,1,1,BE,2,NA,3,6,NA,1,2,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,5,2,6,5,5,3,3,5,5,8,6,6,2,2,3,2,NA,2,NA,1100,1,0,0,0,10035,1,0,0,0,0,0,0,0,0,1762,1,5,1,NA,NA,2,NA,NA,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84817,1,NA,19,7,1,NA,NA,BE33,BE33-2
2010,BE,848311,813.172043010753,NA,1,2010,6,1,1957,1,2,3,BE,2,NA,2,5,1,NA,NA,NA,3,4,50,NA,NA,12,NA,2,NA,NA,NA,20,3,1,6,4,1,1,1,2,6,6,5,6,3,2,3,2,NA,2,NA,1050,1,0,0,0,33200,1,0,0,0,15323,0,0,0,0,0,1,5,1,2,2,NA,NA,2,1,NA,1,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84831,1,NA,52,2,1,NA,NA,BE33,BE33-4
2010,BE,848312,813.172043010753,NA,1,2010,18,4,1958,2,5,3,BE,2,NA,2,8,NA,1,2,NA,NA,3,NA,NA,NA,NA,1,2,2,NA,NA,18,1,2,6,6,1,6,2,2,8,1,6,1,2,2,3,2,NA,2,NA,0,1,0,0,0,18529,1,0,0,0,0,0,0,0,16581,0,1,NA,1,NA,2,NA,4,1,2,1,NA,53,NA,15,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,84831,1,NA,51,7,1,NA,NA,BE33,BE33-4
2010,BE,848313,813.172043010753,NA,2,2010,6,4,1988,2,1,1,BE,2,NA,3,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,8,7,7,8,7,6,5,7,8,3,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,1,1,NA,NA,2,1,NA,NA,NA,20,NA,50,NA,85,0,NA,NA,NA,NA,NA,NA,NA,1,0,84831,1,NA,21,2,1,NA,NA,BE33,BE33-4
2010,BE,848501,813.172043010753,NA,1,2010,2,3,1970,1,1,3,Other,2,NA,2,1,1,NA,2,NA,3,9,21,NA,NA,13,1,2,2,NA,NA,19,1,1,3,1,1,1,2,3,1,2,1,1,1,2,3,2,NA,2,NA,0,1,35168,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,NA,3,2,1,2,2,2,NA,NA,1,6,4,3,300,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84850,1,NA,39,7,1,NA,r-u,BE33,BE33-3
2010,BE,848502,813.172043010753,NA,2,2010,2,4,1978,2,1,3,BE,2,NA,5,1,1,NA,NA,NA,3,2,50,NA,NA,13,1,1,2,NA,NA,22,1,1,1,1,3,1,1,1,1,3,1,1,1,2,3,2,NA,2,NA,1100,1,46953,0,0,15674,1,0,0,0,0,0,0,0,0,0,1,5,1,3,1,2,4,NA,1,NA,1,24,2,10,NA,0,600,NA,NA,NA,NA,NA,NA,NA,1,0,84850,1,NA,31,2,1,NA,q,BE33,BE33-3
2010,BE,848511,813.172043010753,NA,1,2010,10,1,1952,1,2,3,BE,2,NA,5,1,1,NA,NA,NA,3,3,37,NA,NA,13,1,1,2,NA,NA,22,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,NA,2,NA,0,1,55247,284,0,7937,1,0,0,0,0,0,0,0,0,0,1,NA,1,2,NA,2,2,2,3,1,NA,21,6,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,1,0,84851,1,NA,57,2,1,NA,i,BE33,BE33-3
2010,BE,848512,813.172043010753,NA,2,2010,3,3,1956,2,5,1,BE,2,NA,1,7,1,NA,NA,NA,2,0 - 1,38,NA,NA,13,1,2,2,NA,NA,21,6,1,2,1,2,1,1,1,6,1,1,6,1,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,2353,21648,0,0,0,1,5,1,2,NA,2,NA,NA,NA,2,1,NA,NA,NA,NA,100,20,NA,NA,NA,NA,NA,NA,NA,1,0,84851,1,NA,53,2,1,NA,NA,BE33,BE33-3
2010,BE,848513,813.172043010753,NA,2,2010,40,4,1982,1,1,1,BE,2,NA,5,3,NA,NA,NA,1,2,2,11,NA,NA,NA,2,2,NA,NA,NA,NA,6,6,7,6,6,6,3,6,6,6,8,8,1,1,3,2,NA,2,NA,0,1,0,0,0,0,1,0,6602,0,0,0,0,0,0,0,1,5,NA,NA,2,NA,1,2,NA,NA,1,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84851,1,NA,27,6,1,NA,i,BE33,BE33-3
2010,BE,848561,813.172043010753,NA,2,2010,12,1,1969,2,2,1,BE,2,NA,5,1,1,1,NA,NA,3,2,40,NA,NA,13,1,1,2,NA,NA,15,1,1,1,1,1,1,1,1,1,1,6,1,1,2,3,2,NA,2,NA,0,1,37928,1418,1418,14399,1,0,0,0,0,0,0,0,0,0,1,5,1,3,3,2,NA,2,1,1,NA,11,6,6,NA,200,100,NA,NA,NA,NA,NA,NA,NA,1,0,84856,1,NA,40,6,1,NA,o,BE33,BE33-4
2010,BE,849021,813.172043010753,NA,2,2010,9,1,1975,1,2,3,BE,2,NA,2,1,1,NA,NA,NA,3,7,NA,NA,NA,12,1,2,2,NA,4,22,1,6,2,1,1,1,1,1,1,1,1,1,1,2,3,2,NA,2,NA,0,1,23804,128,0,0,1,0,0,0,0,0,0,0,0,0,1,2,NA,2,NA,1,NA,2,1,1,1,0,2,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84902,1,NA,34,6,1,NA,b-e,BE33,BE33-3
2010,BE,849022,813.172043010753,NA,2,2010,9,2,1981,2,1,1,BE,2,3,3,2,NA,NA,2,NA,2,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8,3,8,8,7,8,8,8,8,7,8,5,2,2,3,2,NA,2,NA,0,1,977,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,NA,NA,NA,NA,NA,2,1,NA,12,NA,35,NA,100,5,NA,NA,NA,NA,NA,NA,NA,1,0,84902,1,NA,28,2,1,NA,r-u,BE33,BE33-3
2010,BE,849031,813.172043010753,NA,2,2010,19,3,1951,1,2,1,BE,2,NA,3,5,1,NA,2,NA,3,7,38,NA,NA,NA,1,2,NA,NA,NA,19,3,6,2,6,1,6,6,3,3,6,3,5,2,1,3,2,NA,2,NA,0,1,0,0,0,9776,1,0,0,0,14719,0,0,0,0,0,1,2,1,1,3,NA,NA,1,2,1,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84903,1,NA,58,5,1,NA,NA,BE33,BE33-2
2010,BE,849032,813.172043010753,NA,1,2010,13,3,1951,2,2,1,BE,1,NA,2,10,NA,2,2,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,5,8,8,8,8,8,7,6,2,2,3,2,NA,NA,NA,2400,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84903,1,NA,58,2,1,NA,NA,BE33,BE33-2
2010,BE,849033,813.172043010753,NA,1,2010,20,2,1979,2,1,1,BE,2,NA,5,1,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,8,7,7,8,7,8,7,7,8,7,2,2,3,NA,3,2,NA,0,1,980,24,0,7675,1,0,0,0,0,0,0,0,0,0,1,6,NA,NA,NA,1,NA,2,2,2,NA,54,NA,NA,1,25,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84903,1,NA,30,6,1,NA,p,BE33,BE33-2
2010,BE,849051,813.172043010753,NA,3,2010,11,1,1940,1,5,1,EU,2,NA,0,7,NA,NA,2,NA,3,8,40,NA,NA,NA,1,1,NA,NA,NA,18,6,6,2,6,2,6,6,6,6,2,6,6,2,1,3,2,NA,2,NA,0,1,2741,0,0,11321,1,0,0,0,0,13458,0,0,0,0,1,5,NA,2,NA,2,NA,NA,NA,1,NA,46,NA,12,14,20,150,NA,NA,NA,NA,NA,NA,NA,1,0,84905,1,NA,69,7,1,NA,NA,BE33,BE33-3
2010,BE,849052,813.172043010753,NA,2,2010,21,2,1941,2,5,1,BE,1,NA,5,7,1,NA,NA,NA,3,2,40,NA,NA,13,2,2,2,NA,4,21,1,3,1,5,1,2,2,1,1,1,1,1,2,2,3,2,NA,2,NA,0,1,0,0,0,0,1,0,0,0,0,35743,0,0,0,0,1,4,NA,3,NA,NA,NA,2,2,1,NA,9,5,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,1,0,84905,1,NA,68,3,1,NA,NA,BE33,BE33-3
